value,date
58,2023-08-01
61,2023-08-02
62,2023-08-03
51,2023-08-04
69,2023-08-05
65,2023-08-06
53,2023-08-07
58,2023-08-08
56,2023-08-09
57,2023-08-10
60,2023-08-11
61,2023-08-12
67,2023-08-13
52,2023-08-14
61,2023-08-15
59,2023-08-16
59,2023-08-17
54,2023-08-18
70,2023-08-19
67,2023-08-20
58,2023-08-21
54,2023-08-22
61,2023-08-23
52,2023-08-24
59,2023-08-25
70,2023-08-26
61,2023-08-27
69,2023-08-28
75,2023-08-29
69,2023-08-30
60,2023-08-31
57,2023-09-01
69,2023-09-02
56,2023-09-03
55,2023-09-04
53,2023-09-05
60,2023-09-06
70,2023-09-07
58,2023-09-08
64,2023-09-09
70,2023-09-10
55,2023-09-11
58,2023-09-12
59,2023-09-13
59,2023-09-14
61,2023-09-15
74,2023-09-16
64,2023-09-17
59,2023-09-18
63,2023-09-19
67,2023-09-20
62,2023-09-21
60,2023-09-22
71,2023-09-23
68,2023-09-24
58,2023-09-25
54,2023-09-26
61,2023-09-27
66,2023-09-28
68,2023-09-29
77,2023-09-30
66,2023-10-01
55,2023-10-02
68,2023-10-03
65,2023-10-04
62,2023-10-05
66,2023-10-06
67,2023-10-07
63,2023-10-08
57,2023-10-09
61,2023-10-10
63,2023-10-11
59,2023-10-12
65,2023-10-13
74,2023-10-14
64,2023-10-15
62,2023-10-16
62,2023-10-17
67,2023-10-18
61,2023-10-19
65,2023-10-20
76,2023-10-21
71,2023-10-22
58,2023-10-23
65,2023-10-24
62,2023-10-25
60,2023-10-26
58,2023-10-27
69,2023-10-28
58,2023-10-29
55,2023-10-30
57,2023-10-31
54,2023-11-01
57,2023-11-02
59,2023-11-03
70,2023-11-04
66,2023-11-05
54,2023-11-06
52,2023-11-07
68,2023-11-08
52,2023-11-09
53,2023-11-10
63,2023-11-11
57,2023-11-12
58,2023-11-13
58,2023-11-14
50,2023-11-15
48,2023-11-16
59,2023-11-17
53,2023-11-18
58,2023-11-19
52,2023-11-20
51,2023-11-21
56,2023-11-22
54,2023-11-23
54,2023-11-24
60,2023-11-25
63,2023-11-26
48,2023-11-27
58,2023-11-28
63,2023-11-29
53,2023-11-30
58,2023-12-01
70,2023-12-02
66,2023-12-03
61,2023-12-04
56,2023-12-05
61,2023-12-06
68,2023-12-07
66,2023-12-08
65,2023-12-09
56,2023-12-10
57,2023-12-11
63,2023-12-12
55,2023-12-13
63,2023-12-14
60,2023-12-15
68,2023-12-16
69,2023-12-17
57,2023-12-18
59,2023-12-19
58,2023-12-20
57,2023-12-21
63,2023-12-22
65,2023-12-23
79,2023-12-24
58,2023-12-25
60,2023-12-26
58,2023-12-27
54,2023-12-28
59,2023-12-29
62,2023-12-30
54,2023-12-31
60,2024-01-01
55,2024-01-02
57,2024-01-03
54,2024-01-04
60,2024-01-05
62,2024-01-06
55,2024-01-07
52,2024-01-08
54,2024-01-09
56,2024-01-10
48,2024-01-11
53,2024-01-12
60,2024-01-13
61,2024-01-14
60,2024-01-15
62,2024-01-16
62,2024-01-17
61,2024-01-18
59,2024-01-19
58,2024-01-20
65,2024-01-21
58,2024-01-22
67,2024-01-23
62,2024-01-24
61,2024-01-25
70,2024-01-26
73,2024-01-27
75,2024-01-28
75,2024-01-29
64,2024-01-30
66,2024-01-31
67,2024-02-01
71,2024-02-02
76,2024-02-03
74,2024-02-04
70,2024-02-05
60,2024-02-06
69,2024-02-07
76,2024-02-08
72,2024-02-09
71,2024-02-10
75,2024-02-11
67,2024-02-12
67,2024-02-13
61,2024-02-14
70,2024-02-15
65,2024-02-16
82,2024-02-17
73,2024-02-18
71,2024-02-19
65,2024-02-20
69,2024-02-21
73,2024-02-22
100,2024-02-23
98,2024-02-24
92,2024-02-25
67,2024-02-26
70,2024-02-27
70,2024-02-28
61,2024-02-29
72,2024-03-01
75,2024-03-02
79,2024-03-03
61,2024-03-04
64,2024-03-05
61,2024-03-06
62,2024-03-07
63,2024-03-08
73,2024-03-09
53,2024-03-10
48,2024-03-11
54,2024-03-12
58,2024-03-13
57,2024-03-14
60,2024-03-15
69,2024-03-16
63,2024-03-17
57,2024-03-18
66,2024-03-19
69,2024-03-20
58,2024-03-21
65,2024-03-22
65,2024-03-23
61,2024-03-24
62,2024-03-25
62,2024-03-26
60,2024-03-27
65,2024-03-28
69,2024-03-29
76,2024-03-30
62,2024-03-31
