value,date
74,2017-12-01
82,2017-12-02
75,2017-12-03
66,2017-12-04
70,2017-12-05
69,2017-12-06
80,2017-12-07
73,2017-12-08
70,2017-12-09
55,2017-12-10
65,2017-12-11
87,2017-12-12
70,2017-12-13
68,2017-12-14
69,2017-12-15
68,2017-12-16
60,2017-12-17
61,2017-12-18
61,2017-12-19
61,2017-12-20
61,2017-12-21
69,2017-12-22
69,2017-12-23
67,2017-12-24
62,2017-12-25
65,2017-12-26
65,2017-12-27
59,2017-12-28
65,2017-12-29
64,2017-12-30
51,2017-12-31
65,2018-01-01
68,2018-01-02
66,2018-01-03
68,2018-01-04
68,2018-01-05
65,2018-01-06
73,2018-01-07
63,2018-01-08
67,2018-01-09
61,2018-01-10
75,2018-01-11
74,2018-01-12
74,2018-01-13
68,2018-01-14
67,2018-01-15
64,2018-01-16
79,2018-01-17
55,2018-01-18
69,2018-01-19
72,2018-01-20
72,2018-01-21
56,2018-01-22
68,2018-01-23
68,2018-01-24
71,2018-01-25
63,2018-01-26
71,2018-01-27
64,2018-01-28
67,2018-01-29
59,2018-01-30
57,2018-01-31
56,2018-02-01
62,2018-02-02
68,2018-02-03
58,2018-02-04
66,2018-02-05
71,2018-02-06
82,2018-02-07
72,2018-02-08
57,2018-02-09
68,2018-02-10
64,2018-02-11
62,2018-02-12
64,2018-02-13
58,2018-02-14
54,2018-02-15
60,2018-02-16
63,2018-02-17
66,2018-02-18
59,2018-02-19
54,2018-02-20
61,2018-02-21
58,2018-02-22
71,2018-02-23
68,2018-02-24
71,2018-02-25
62,2018-02-26
63,2018-02-27
62,2018-02-28
66,2018-03-01
68,2018-03-02
65,2018-03-03
57,2018-03-04
60,2018-03-05
63,2018-03-06
58,2018-03-07
65,2018-03-08
73,2018-03-09
78,2018-03-10
74,2018-03-11
73,2018-03-12
72,2018-03-13
66,2018-03-14
66,2018-03-15
76,2018-03-16
86,2018-03-17
68,2018-03-18
65,2018-03-19
62,2018-03-20
62,2018-03-21
77,2018-03-22
75,2018-03-23
91,2018-03-24
78,2018-03-25
74,2018-03-26
64,2018-03-27
62,2018-03-28
68,2018-03-29
70,2018-03-30
65,2018-03-31
62,2018-04-01
58,2018-04-02
68,2018-04-03
67,2018-04-04
67,2018-04-05
69,2018-04-06
74,2018-04-07
65,2018-04-08
62,2018-04-09
65,2018-04-10
66,2018-04-11
60,2018-04-12
56,2018-04-13
71,2018-04-14
65,2018-04-15
57,2018-04-16
66,2018-04-17
66,2018-04-18
66,2018-04-19
75,2018-04-20
76,2018-04-21
84,2018-04-22
72,2018-04-23
64,2018-04-24
70,2018-04-25
73,2018-04-26
68,2018-04-27
74,2018-04-28
66,2018-04-29
54,2018-04-30
71,2018-05-01
60,2018-05-02
66,2018-05-03
63,2018-05-04
66,2018-05-05
68,2018-05-06
67,2018-05-07
60,2018-05-08
77,2018-05-09
70,2018-05-10
65,2018-05-11
73,2018-05-12
63,2018-05-13
57,2018-05-14
56,2018-05-15
50,2018-05-16
64,2018-05-17
66,2018-05-18
56,2018-05-19
57,2018-05-20
64,2018-05-21
63,2018-05-22
76,2018-05-23
59,2018-05-24
70,2018-05-25
63,2018-05-26
62,2018-05-27
63,2018-05-28
65,2018-05-29
60,2018-05-30
69,2018-05-31
63,2018-06-01
60,2018-06-02
57,2018-06-03
75,2018-06-04
100,2018-06-05
78,2018-06-06
67,2018-06-07
65,2018-06-08
70,2018-06-09
54,2018-06-10
58,2018-06-11
61,2018-06-12
57,2018-06-13
61,2018-06-14
76,2018-06-15
78,2018-06-16
78,2018-06-17
74,2018-06-18
69,2018-06-19
70,2018-06-20
61,2018-06-21
59,2018-06-22
72,2018-06-23
64,2018-06-24
57,2018-06-25
60,2018-06-26
56,2018-06-27
52,2018-06-28
54,2018-06-29
57,2018-06-30
57,2018-07-01
47,2018-07-02
58,2018-07-03
48,2018-07-04
64,2018-07-05
56,2018-07-06
66,2018-07-07
62,2018-07-08
50,2018-07-09
59,2018-07-10
53,2018-07-11
50,2018-07-12
62,2018-07-13
57,2018-07-14
56,2018-07-15
52,2018-07-16
51,2018-07-17
58,2018-07-18
58,2018-07-19
59,2018-07-20
62,2018-07-21
68,2018-07-22
53,2018-07-23
58,2018-07-24
60,2018-07-25
53,2018-07-26
55,2018-07-27
58,2018-07-28
60,2018-07-29
59,2018-07-30
58,2018-07-31
