value,date
72,2012-01-01
55,2012-01-02
46,2012-01-03
56,2012-01-04
45,2012-01-05
51,2012-01-06
55,2012-01-07
64,2012-01-08
57,2012-01-09
38,2012-01-10
52,2012-01-11
56,2012-01-12
60,2012-01-13
52,2012-01-14
67,2012-01-15
54,2012-01-16
57,2012-01-17
46,2012-01-18
56,2012-01-19
35,2012-01-20
29,2012-01-21
52,2012-01-22
75,2012-01-23
57,2012-01-24
50,2012-01-25
63,2012-01-26
65,2012-01-27
54,2012-01-28
49,2012-01-29
79,2012-01-30
67,2012-01-31
71,2012-02-01
57,2012-02-02
42,2012-02-03
63,2012-02-04
33,2012-02-05
46,2012-02-06
58,2012-02-07
64,2012-02-08
68,2012-02-09
51,2012-02-10
57,2012-02-11
47,2012-02-12
50,2012-02-13
49,2012-02-14
69,2012-02-15
66,2012-02-16
86,2012-02-17
58,2012-02-18
54,2012-02-19
54,2012-02-20
52,2012-02-21
65,2012-02-22
63,2012-02-23
72,2012-02-24
78,2012-02-25
50,2012-02-26
63,2012-02-27
72,2012-02-28
64,2012-02-29
54,2012-03-01
56,2012-03-02
50,2012-03-03
63,2012-03-04
51,2012-03-05
77,2012-03-06
61,2012-03-07
37,2012-03-08
42,2012-03-09
57,2012-03-10
58,2012-03-11
32,2012-03-12
50,2012-03-13
44,2012-03-14
51,2012-03-15
52,2012-03-16
30,2012-03-17
38,2012-03-18
65,2012-03-19
54,2012-03-20
47,2012-03-21
49,2012-03-22
49,2012-03-23
31,2012-03-24
51,2012-03-25
71,2012-03-26
100,2012-03-27
81,2012-03-28
59,2012-03-29
54,2012-03-30
55,2012-03-31
67,2012-04-01
92,2012-04-02
77,2012-04-03
51,2012-04-04
69,2012-04-05
48,2012-04-06
51,2012-04-07
48,2012-04-08
54,2012-04-09
53,2012-04-10
58,2012-04-11
61,2012-04-12
85,2012-04-13
54,2012-04-14
43,2012-04-15
63,2012-04-16
67,2012-04-17
46,2012-04-18
61,2012-04-19
67,2012-04-20
60,2012-04-21
34,2012-04-22
46,2012-04-23
67,2012-04-24
55,2012-04-25
55,2012-04-26
66,2012-04-27
54,2012-04-28
34,2012-04-29
49,2012-04-30
55,2012-05-01
88,2012-05-02
41,2012-05-03
45,2012-05-04
38,2012-05-05
50,2012-05-06
65,2012-05-07
66,2012-05-08
71,2012-05-09
70,2012-05-10
45,2012-05-11
39,2012-05-12
64,2012-05-13
44,2012-05-14
30,2012-05-15
36,2012-05-16
60,2012-05-17
65,2012-05-18
45,2012-05-19
55,2012-05-20
55,2012-05-21
55,2012-05-22
46,2012-05-23
47,2012-05-24
68,2012-05-25
45,2012-05-26
60,2012-05-27
72,2012-05-28
78,2012-05-29
90,2012-05-30
54,2012-05-31
45,2012-06-01
35,2012-06-02
62,2012-06-03
41,2012-06-04
31,2012-06-05
52,2012-06-06
44,2012-06-07
54,2012-06-08
53,2012-06-09
41,2012-06-10
40,2012-06-11
59,2012-06-12
53,2012-06-13
45,2012-06-14
53,2012-06-15
79,2012-06-16
45,2012-06-17
63,2012-06-18
70,2012-06-19
31,2012-06-20
45,2012-06-21
44,2012-06-22
62,2012-06-23
38,2012-06-24
49,2012-06-25
70,2012-06-26
57,2012-06-27
47,2012-06-28
40,2012-06-29
62,2012-06-30
34,2012-07-01
59,2012-07-02
63,2012-07-03
53,2012-07-04
53,2012-07-05
40,2012-07-06
54,2012-07-07
60,2012-07-08
72,2012-07-09
58,2012-07-10
38,2012-07-11
57,2012-07-12
64,2012-07-13
35,2012-07-14
0,2012-07-15
73,2012-07-16
39,2012-07-17
71,2012-07-18
43,2012-07-19
49,2012-07-20
57,2012-07-21
39,2012-07-22
33,2012-07-23
67,2012-07-24
51,2012-07-25
71,2012-07-26
54,2012-07-27
53,2012-07-28
62,2012-07-29
78,2012-07-30
70,2012-07-31
42,2012-08-01
55,2012-08-02
0,2012-08-03
34,2012-08-04
57,2012-08-05
61,2012-08-06
50,2012-08-07
60,2012-08-08
40,2012-08-09
38,2012-08-10
57,2012-08-11
59,2012-08-12
48,2012-08-13
29,2012-08-14
28,2012-08-15
64,2012-08-16
38,2012-08-17
68,2012-08-18
54,2012-08-19
80,2012-08-20
50,2012-08-21
36,2012-08-22
70,2012-08-23
47,2012-08-24
60,2012-08-25
52,2012-08-26
65,2012-08-27
67,2012-08-28
53,2012-08-29
80,2012-08-30
51,2012-08-31
