value,date
43,2011-03-01
48,2011-03-02
31,2011-03-03
35,2011-03-04
53,2011-03-05
35,2011-03-06
45,2011-03-07
66,2011-03-08
58,2011-03-09
48,2011-03-10
0,2011-03-11
32,2011-03-12
0,2011-03-13
45,2011-03-14
45,2011-03-15
30,2011-03-16
31,2011-03-17
53,2011-03-18
42,2011-03-19
0,2011-03-20
0,2011-03-21
57,2011-03-22
45,2011-03-23
0,2011-03-24
58,2011-03-25
40,2011-03-26
56,2011-03-27
39,2011-03-28
42,2011-03-29
44,2011-03-30
50,2011-03-31
58,2011-04-01
39,2011-04-02
0,2011-04-03
42,2011-04-04
0,2011-04-05
54,2011-04-06
32,2011-04-07
35,2011-04-08
52,2011-04-09
49,2011-04-10
53,2011-04-11
48,2011-04-12
0,2011-04-13
46,2011-04-14
45,2011-04-15
0,2011-04-16
48,2011-04-17
0,2011-04-18
28,2011-04-19
50,2011-04-20
38,2011-04-21
31,2011-04-22
39,2011-04-23
0,2011-04-24
56,2011-04-25
34,2011-04-26
55,2011-04-27
42,2011-04-28
0,2011-04-29
45,2011-04-30
0,2011-05-01
73,2011-05-02
86,2011-05-03
85,2011-05-04
69,2011-05-05
54,2011-05-06
82,2011-05-07
48,2011-05-08
43,2011-05-09
63,2011-05-10
45,2011-05-11
68,2011-05-12
57,2011-05-13
52,2011-05-14
71,2011-05-15
49,2011-05-16
64,2011-05-17
73,2011-05-18
34,2011-05-19
55,2011-05-20
46,2011-05-21
45,2011-05-22
68,2011-05-23
57,2011-05-24
56,2011-05-25
48,2011-05-26
46,2011-05-27
41,2011-05-28
65,2011-05-29
58,2011-05-30
79,2011-05-31
42,2011-06-01
45,2011-06-02
37,2011-06-03
53,2011-06-04
0,2011-06-05
53,2011-06-06
54,2011-06-07
52,2011-06-08
82,2011-06-09
42,2011-06-10
62,2011-06-11
40,2011-06-12
77,2011-06-13
67,2011-06-14
41,2011-06-15
33,2011-06-16
0,2011-06-17
43,2011-06-18
0,2011-06-19
67,2011-06-20
52,2011-06-21
77,2011-06-22
51,2011-06-23
40,2011-06-24
41,2011-06-25
60,2011-06-26
59,2011-06-27
44,2011-06-28
79,2011-06-29
36,2011-06-30
51,2011-07-01
46,2011-07-02
40,2011-07-03
41,2011-07-04
0,2011-07-05
83,2011-07-06
56,2011-07-07
65,2011-07-08
42,2011-07-09
42,2011-07-10
67,2011-07-11
50,2011-07-12
63,2011-07-13
61,2011-07-14
48,2011-07-15
62,2011-07-16
0,2011-07-17
34,2011-07-18
50,2011-07-19
50,2011-07-20
44,2011-07-21
57,2011-07-22
67,2011-07-23
0,2011-07-24
31,2011-07-25
37,2011-07-26
44,2011-07-27
57,2011-07-28
59,2011-07-29
0,2011-07-30
54,2011-07-31
29,2011-08-01
46,2011-08-02
63,2011-08-03
63,2011-08-04
46,2011-08-05
0,2011-08-06
42,2011-08-07
51,2011-08-08
50,2011-08-09
37,2011-08-10
49,2011-08-11
64,2011-08-12
0,2011-08-13
42,2011-08-14
57,2011-08-15
69,2011-08-16
43,2011-08-17
43,2011-08-18
49,2011-08-19
0,2011-08-20
42,2011-08-21
37,2011-08-22
49,2011-08-23
41,2011-08-24
55,2011-08-25
58,2011-08-26
53,2011-08-27
52,2011-08-28
100,2011-08-29
0,2011-08-30
53,2011-08-31
0,2011-09-01
44,2011-09-02
46,2011-09-03
56,2011-09-04
43,2011-09-05
44,2011-09-06
50,2011-09-07
52,2011-09-08
45,2011-09-09
0,2011-09-10
36,2011-09-11
44,2011-09-12
63,2011-09-13
45,2011-09-14
57,2011-09-15
58,2011-09-16
40,2011-09-17
52,2011-09-18
42,2011-09-19
55,2011-09-20
0,2011-09-21
46,2011-09-22
56,2011-09-23
50,2011-09-24
0,2011-09-25
77,2011-09-26
45,2011-09-27
54,2011-09-28
92,2011-09-29
50,2011-09-30
33,2011-10-01
53,2011-10-02
66,2011-10-03
0,2011-10-04
46,2011-10-05
86,2011-10-06
34,2011-10-07
74,2011-10-08
33,2011-10-09
73,2011-10-10
59,2011-10-11
65,2011-10-12
53,2011-10-13
62,2011-10-14
42,2011-10-15
51,2011-10-16
52,2011-10-17
50,2011-10-18
74,2011-10-19
66,2011-10-20
67,2011-10-21
49,2011-10-22
69,2011-10-23
68,2011-10-24
76,2011-10-25
50,2011-10-26
70,2011-10-27
60,2011-10-28
48,2011-10-29
40,2011-10-30
53,2011-10-31
