value,date
59,2010-12-26
43,2011-01-02
49,2011-01-09
45,2011-01-16
47,2011-01-23
55,2011-01-30
49,2011-02-06
54,2011-02-13
48,2011-02-20
52,2011-02-27
54,2011-03-06
45,2011-03-13
55,2011-03-20
53,2011-03-27
48,2011-04-03
53,2011-04-10
47,2011-04-17
50,2011-04-24
87,2011-05-01
66,2011-05-08
71,2011-05-15
66,2011-05-22
64,2011-05-29
71,2011-06-05
63,2011-06-12
68,2011-06-19
69,2011-06-26
69,2011-07-03
71,2011-07-10
56,2011-07-17
53,2011-07-24
61,2011-07-31
56,2011-08-07
62,2011-08-14
59,2011-08-21
69,2011-08-28
58,2011-09-04
59,2011-09-11
62,2011-09-18
69,2011-09-25
70,2011-10-02
68,2011-10-09
75,2011-10-16
72,2011-10-23
76,2011-10-30
61,2011-11-06
65,2011-11-13
77,2011-11-20
60,2011-11-27
67,2011-12-04
68,2011-12-11
77,2011-12-18
67,2011-12-25
65,2012-01-01
63,2012-01-08
67,2012-01-15
67,2012-01-22
74,2012-01-29
62,2012-02-05
75,2012-02-12
70,2012-02-19
72,2012-02-26
69,2012-03-04
61,2012-03-11
56,2012-03-18
75,2012-03-25
76,2012-04-01
68,2012-04-08
69,2012-04-15
66,2012-04-22
58,2012-04-29
68,2012-05-06
58,2012-05-13
64,2012-05-20
74,2012-05-27
56,2012-06-03
65,2012-06-10
68,2012-06-17
59,2012-06-24
65,2012-07-01
70,2012-07-08
61,2012-07-15
64,2012-07-22
69,2012-07-29
64,2012-08-05
64,2012-08-12
68,2012-08-19
74,2012-08-26
67,2012-09-02
66,2012-09-09
79,2012-09-16
78,2012-09-23
79,2012-09-30
76,2012-10-07
74,2012-10-14
75,2012-10-21
68,2012-10-28
79,2012-11-04
85,2012-11-11
70,2012-11-18
76,2012-11-25
76,2012-12-02
76,2012-12-09
85,2012-12-16
91,2012-12-23
84,2012-12-30
88,2013-01-06
76,2013-01-13
82,2013-01-20
84,2013-01-27
92,2013-02-03
92,2013-02-10
100,2013-02-17
87,2013-02-24
