value,date
59,2017-08-01
60,2017-08-02
61,2017-08-03
61,2017-08-04
62,2017-08-05
69,2017-08-06
51,2017-08-07
53,2017-08-08
50,2017-08-09
54,2017-08-10
51,2017-08-11
63,2017-08-12
55,2017-08-13
58,2017-08-14
52,2017-08-15
58,2017-08-16
49,2017-08-17
55,2017-08-18
73,2017-08-19
65,2017-08-20
60,2017-08-21
55,2017-08-22
55,2017-08-23
48,2017-08-24
58,2017-08-25
63,2017-08-26
64,2017-08-27
55,2017-08-28
54,2017-08-29
51,2017-08-30
49,2017-08-31
57,2017-09-01
58,2017-09-02
62,2017-09-03
64,2017-09-04
53,2017-09-05
59,2017-09-06
49,2017-09-07
56,2017-09-08
61,2017-09-09
56,2017-09-10
51,2017-09-11
62,2017-09-12
57,2017-09-13
64,2017-09-14
61,2017-09-15
66,2017-09-16
64,2017-09-17
69,2017-09-18
69,2017-09-19
76,2017-09-20
77,2017-09-21
67,2017-09-22
62,2017-09-23
69,2017-09-24
59,2017-09-25
61,2017-09-26
70,2017-09-27
67,2017-09-28
65,2017-09-29
61,2017-09-30
69,2017-10-01
60,2017-10-02
67,2017-10-03
65,2017-10-04
66,2017-10-05
67,2017-10-06
66,2017-10-07
65,2017-10-08
61,2017-10-09
63,2017-10-10
57,2017-10-11
64,2017-10-12
65,2017-10-13
63,2017-10-14
60,2017-10-15
52,2017-10-16
53,2017-10-17
61,2017-10-18
53,2017-10-19
64,2017-10-20
61,2017-10-21
63,2017-10-22
59,2017-10-23
56,2017-10-24
54,2017-10-25
60,2017-10-26
63,2017-10-27
54,2017-10-28
52,2017-10-29
54,2017-10-30
59,2017-10-31
54,2017-11-01
60,2017-11-02
62,2017-11-03
58,2017-11-04
61,2017-11-05
49,2017-11-06
60,2017-11-07
54,2017-11-08
60,2017-11-09
66,2017-11-10
67,2017-11-11
63,2017-11-12
58,2017-11-13
58,2017-11-14
59,2017-11-15
57,2017-11-16
62,2017-11-17
68,2017-11-18
63,2017-11-19
57,2017-11-20
53,2017-11-21
59,2017-11-22
60,2017-11-23
61,2017-11-24
63,2017-11-25
57,2017-11-26
58,2017-11-27
56,2017-11-28
60,2017-11-29
74,2017-11-30
81,2017-12-01
90,2017-12-02
82,2017-12-03
73,2017-12-04
77,2017-12-05
76,2017-12-06
88,2017-12-07
80,2017-12-08
77,2017-12-09
61,2017-12-10
72,2017-12-11
96,2017-12-12
77,2017-12-13
74,2017-12-14
76,2017-12-15
75,2017-12-16
66,2017-12-17
67,2017-12-18
67,2017-12-19
68,2017-12-20
67,2017-12-21
76,2017-12-22
76,2017-12-23
74,2017-12-24
68,2017-12-25
72,2017-12-26
72,2017-12-27
65,2017-12-28
72,2017-12-29
70,2017-12-30
56,2017-12-31
71,2018-01-01
74,2018-01-02
73,2018-01-03
75,2018-01-04
75,2018-01-05
71,2018-01-06
81,2018-01-07
70,2018-01-08
74,2018-01-09
67,2018-01-10
83,2018-01-11
82,2018-01-12
82,2018-01-13
75,2018-01-14
74,2018-01-15
71,2018-01-16
87,2018-01-17
61,2018-01-18
76,2018-01-19
79,2018-01-20
79,2018-01-21
61,2018-01-22
75,2018-01-23
74,2018-01-24
78,2018-01-25
69,2018-01-26
78,2018-01-27
70,2018-01-28
74,2018-01-29
65,2018-01-30
62,2018-01-31
61,2018-02-01
68,2018-02-02
75,2018-02-03
64,2018-02-04
73,2018-02-05
78,2018-02-06
90,2018-02-07
80,2018-02-08
63,2018-02-09
75,2018-02-10
71,2018-02-11
68,2018-02-12
70,2018-02-13
64,2018-02-14
59,2018-02-15
66,2018-02-16
69,2018-02-17
72,2018-02-18
65,2018-02-19
60,2018-02-20
67,2018-02-21
64,2018-02-22
78,2018-02-23
75,2018-02-24
78,2018-02-25
68,2018-02-26
69,2018-02-27
68,2018-02-28
72,2018-03-01
74,2018-03-02
71,2018-03-03
63,2018-03-04
66,2018-03-05
69,2018-03-06
63,2018-03-07
71,2018-03-08
80,2018-03-09
86,2018-03-10
81,2018-03-11
80,2018-03-12
80,2018-03-13
73,2018-03-14
72,2018-03-15
84,2018-03-16
94,2018-03-17
75,2018-03-18
71,2018-03-19
68,2018-03-20
68,2018-03-21
84,2018-03-22
83,2018-03-23
100,2018-03-24
85,2018-03-25
81,2018-03-26
71,2018-03-27
68,2018-03-28
74,2018-03-29
77,2018-03-30
72,2018-03-31
