country,country_code,affected_regions,start_date,end_date,cause,affected_services,link,source
Guinea,GN,National,2020-03-21,2020-03-23,Elections,"Facebook, Twitter, WhatsApp, Twitter, Facebook, Instagram, WhatApp",https://www.accessnow.org/a-broken-promise-to-keepiton-guinea-cuts-internet-access-and-blocks-social-media-on-referendum-day/; https://24heuresactu.com/2020/03/20/coupures-internet-guinee-alpha-conde/,"Access Now, NetBlocks"
Guinea,GN,National,2020-10-23,2020-10-28,Elections,"Facebook, Twitter, WhatsApp, Instagram",https://ioda.caida.org/ioda/dashboard#view=inspect&entity=country/GN&lastView=overview&from=1603281600&until=1603886400,Access Now
Guinea,GN,"Nationwide, National",2023-05-17,2023-05-30,"Protests, protests","Facebook, WhatsApp, Instagram, TikTok, Messaging (WhatsApp, Facebook Messenger, Telegram), Social Media (Facebook, Instagram, YouTube, Snapchat), Facebook, WhatsApp, Instagram, Telegram, Snapchat, YouTube, Facebook, Instagram, WhatsApp, YouTube, Snapchat, Telegram","https://pulse.internetsociety.org/shutdowns/social-media-blockage-observed-in-guinea, https://explorer.ooni.org/findings/394000980901; https://www.reuters.com/world/africa/guinean-capital-rocked-by-more-anti-government-protests-2023-05-10/","OONI, Access Now, NetBlocks, Pulse"
Guinea,GN,"Nationwide, National",2023-11-24,2024-02-23,"no_cause, Information control","Facebook, Instagram, Telegram, TikTok, Signal, WhatsApp, X, YouTube, Facebook, Twitter, WhatsApp, Instagram, Telegram, YouTube, WhatsApp, Telegram, Twitter, Facebook, Instagram and Youtube","https://pulse.internetsociety.org/shutdowns/guinea-enforce-service-blocking-for-second-time-in-2023, https://explorer.ooni.org/findings/296303006301; https://guineenews.org/guinee-les-reseaux-sociaux-sont-perturbes-a-conakry/; https://cpj.org/2023/12/guinean-radio-and-tv-broadcasters-and-social-media-sites-blocked/; https://crisis24.garda.com/alerts/2023/11/guinea-heightened-security-in-response-to-escape-of-high-profile-prisoner-in-conakry-nov-4-update-1; https://www.aljazeera.com/news/2024/2/20/military-leaders-dissolve-government-in-guinea","OONI, Access Now, Pulse"
