country,country_code,affected_regions,start_date,end_date,cause,affected_services,link,source
Ukraine,UA,Nationwide,2017-05-15,,Unknown,"2 Social Networks, 1 Email Service, Search Engines",https://www.theguardian.com/world/2017/may/16/ukraine-blocks-popular-russian-websites-kremlin-role-war,Access Now
Ukraine,UA,,2022-02-24,,War,"Russia invades Ukraine, which was accompanied by cyberattacks and destruction of Internet infrastructure, as well as intensified censorship in Crimea, subject to Russian Internet regulations since 2014.",https://netblocks.org/reports/internet-disruptions-registered-as-russia-moves-in-on-ukraine-W80p4k8K,Other
Ukraine,UA,"Kherson and Zaporizhzhia Oblasts, Luhansk and Donetsk oblasts",2022-07-23,2022-11-09,Other,"Facebook, Twitter, YouTube, Viber, Google","https://twitter.com/holodmedia/status/1550929412966719488, https://twitter.com/skazal_on/status/1550732099690405889, https://kyivindependent.com/news-feed/russia-claims-to-have-blocked-facebook-twitter-youtube-in-occupied-parts-of-zaporizhzhia-oblast",Access Now
