country,country_code,affected_regions,start_date,end_date,cause,affected_services,link,source
Nepal,NP,,2018-09-21,,,Pornography,https://2021-2025.state.gov/report/custom/efbc657648/,CenAlert
Nepal,NP,Nationwide,2023-11-13,2024-08-22,Information control,TikTok,https://explorer.ooni.org/findings/112092297601; https://edition.cnn.com/2023/11/14/tech/nepal-tiktok-ban-hnk-intl/index.html; https://nepaltvonline.com/2023/11/83237/,Access Now
