country,country_code,affected_regions,start_date,end_date,cause,affected_services,link,source
Bangladesh,BD,,2015-11-18,,,"Facebook, Viber",https://bdnews24.com/bangladesh/internet-access-restored-in-bangladesh-after-brief-shutdown,CenAlert
Bangladesh,BD,Nationwide,2018-11-21,2018-11-22,Information control,Skype,https://www.thedailystar.net/js-polls-2018/btrc-blocks-skype-1662676,Access Now
Bangladesh,BD,National,2021-03-26,2021-03-29,"Protests, protests","Broadband, Mobile, Facebook, Facebook and Facebook Messenger, Facebook, Messenger","https://pulse.internetsociety.org/shutdowns/bangladesh, https://www.thedailystar.net/bangladesh/news/amid-modi-visit-facebook-says-services-restricted-bangladesh-2067693","Pulse, Access Now, NetBlocks"
Bangladesh,BD,Barisal,2022-11-05,2022-11-05,Protests,"Facebook, WhatsApp, IMO messenger",https://archive.ph/DlYUC; https://archive.vn/xeRVL; https://archive.ph/rPe59,Access Now
Bangladesh,BD,Regional,2024-01-06,2024-01-07,,News media,,OONI
Bangladesh,BD,National,2024-07-16,2024-08-30,protests,"Facebook, Facebook, Facebook Messenger, Instagram, Signal, Telegram, WhatsApp, X (Formerly Twitter), YouTube",https://pulse.internetsociety.org/shutdowns/service-blocking-bangladesh-16-july,"OONI, Pulse"
Bangladesh,BD,,2024-07-23,,Protests,"Bangladesh imposed a near-total Internet shutdown on July 18, 2024, to quell protests over discriminatory quotas in government jobs. Internet access was partially restored on July 23, 2024, although social media platforms remained blocked.","https://mastodon.social/@netblocks/112836281901167012, https://www.cnn.com/2024/07/19/asia/bangladesh-job-quota-protests-explainer-intl-hnk, https://www.aajkaal.in/story/19735/bangladesh_protests_at_least_39_people_died_in_the_violence_gnr, https://www.aljazeera.com/news/2024/7/28/bangladesh-restores-mobile-internet-after-11-day-blackout-to-quell-protests",NetBlocks
Bangladesh,BD,National,2024-08-04,2024-08-05,protests,"Facebook, Facebook Messenger, Instagram, Signal, Telegram, WhatsApp, X (Formerly Twitter), YouTube",https://pulse.internetsociety.org/shutdowns/service-blocking-bangladesh-4-august,Pulse
