country,country_code,affected_regions,start_date,end_date,cause,affected_services,link,source
Turkmenistan,TM,,2016-06-25,,,LINE,https://eurasianet.org/report-deadly-blast-turkmenistan-refinery,CenAlert
Turkmenistan,TM,"Nationwide, Entire country",2021-10-20,,"Other, Information control","Facebook, Twitter, WhatsApp, Instagram, Telegram, YouTube, VPN services, Facebook, Twitter, WhatsApp, Instagram, Telegram, VPN services",,Access Now
