value,date
77,2023-07-01
72,2023-07-02
62,2023-07-03
60,2023-07-04
57,2023-07-05
53,2023-07-06
59,2023-07-07
58,2023-07-08
65,2023-07-09
62,2023-07-10
59,2023-07-11
55,2023-07-12
52,2023-07-13
52,2023-07-14
72,2023-07-15
63,2023-07-16
64,2023-07-17
58,2023-07-18
52,2023-07-19
55,2023-07-20
53,2023-07-21
58,2023-07-22
63,2023-07-23
55,2023-07-24
61,2023-07-25
55,2023-07-26
55,2023-07-27
54,2023-07-28
73,2023-07-29
60,2023-07-30
53,2023-07-31
58,2023-08-01
61,2023-08-02
61,2023-08-03
53,2023-08-04
70,2023-08-05
66,2023-08-06
54,2023-08-07
57,2023-08-08
57,2023-08-09
59,2023-08-10
61,2023-08-11
60,2023-08-12
69,2023-08-13
52,2023-08-14
61,2023-08-15
59,2023-08-16
60,2023-08-17
53,2023-08-18
71,2023-08-19
67,2023-08-20
58,2023-08-21
56,2023-08-22
62,2023-08-23
53,2023-08-24
60,2023-08-25
71,2023-08-26
62,2023-08-27
69,2023-08-28
74,2023-08-29
70,2023-08-30
59,2023-08-31
58,2023-09-01
65,2023-09-02
57,2023-09-03
56,2023-09-04
56,2023-09-05
61,2023-09-06
70,2023-09-07
60,2023-09-08
65,2023-09-09
72,2023-09-10
56,2023-09-11
60,2023-09-12
62,2023-09-13
59,2023-09-14
61,2023-09-15
74,2023-09-16
66,2023-09-17
60,2023-09-18
62,2023-09-19
69,2023-09-20
62,2023-09-21
61,2023-09-22
71,2023-09-23
68,2023-09-24
58,2023-09-25
52,2023-09-26
61,2023-09-27
66,2023-09-28
70,2023-09-29
78,2023-09-30
67,2023-10-01
55,2023-10-02
68,2023-10-03
64,2023-10-04
64,2023-10-05
65,2023-10-06
69,2023-10-07
63,2023-10-08
58,2023-10-09
61,2023-10-10
62,2023-10-11
61,2023-10-12
65,2023-10-13
73,2023-10-14
65,2023-10-15
61,2023-10-16
60,2023-10-17
67,2023-10-18
63,2023-10-19
65,2023-10-20
77,2023-10-21
71,2023-10-22
58,2023-10-23
66,2023-10-24
61,2023-10-25
61,2023-10-26
58,2023-10-27
70,2023-10-28
59,2023-10-29
55,2023-10-30
57,2023-10-31
53,2023-11-01
58,2023-11-02
61,2023-11-03
71,2023-11-04
63,2023-11-05
56,2023-11-06
52,2023-11-07
69,2023-11-08
52,2023-11-09
55,2023-11-10
63,2023-11-11
58,2023-11-12
58,2023-11-13
58,2023-11-14
52,2023-11-15
48,2023-11-16
61,2023-11-17
54,2023-11-18
59,2023-11-19
50,2023-11-20
50,2023-11-21
56,2023-11-22
55,2023-11-23
54,2023-11-24
61,2023-11-25
64,2023-11-26
49,2023-11-27
58,2023-11-28
65,2023-11-29
55,2023-11-30
58,2023-12-01
72,2023-12-02
65,2023-12-03
61,2023-12-04
59,2023-12-05
62,2023-12-06
68,2023-12-07
66,2023-12-08
65,2023-12-09
56,2023-12-10
56,2023-12-11
63,2023-12-12
54,2023-12-13
63,2023-12-14
61,2023-12-15
68,2023-12-16
70,2023-12-17
57,2023-12-18
60,2023-12-19
58,2023-12-20
57,2023-12-21
64,2023-12-22
66,2023-12-23
80,2023-12-24
58,2023-12-25
60,2023-12-26
58,2023-12-27
54,2023-12-28
59,2023-12-29
61,2023-12-30
53,2023-12-31
61,2024-01-01
56,2024-01-02
57,2024-01-03
54,2024-01-04
59,2024-01-05
62,2024-01-06
57,2024-01-07
53,2024-01-08
55,2024-01-09
57,2024-01-10
47,2024-01-11
54,2024-01-12
62,2024-01-13
61,2024-01-14
60,2024-01-15
61,2024-01-16
65,2024-01-17
61,2024-01-18
59,2024-01-19
58,2024-01-20
65,2024-01-21
59,2024-01-22
66,2024-01-23
64,2024-01-24
62,2024-01-25
70,2024-01-26
74,2024-01-27
77,2024-01-28
75,2024-01-29
67,2024-01-30
65,2024-01-31
67,2024-02-01
72,2024-02-02
77,2024-02-03
75,2024-02-04
71,2024-02-05
61,2024-02-06
71,2024-02-07
74,2024-02-08
73,2024-02-09
70,2024-02-10
74,2024-02-11
70,2024-02-12
68,2024-02-13
63,2024-02-14
69,2024-02-15
66,2024-02-16
83,2024-02-17
73,2024-02-18
72,2024-02-19
65,2024-02-20
70,2024-02-21
72,2024-02-22
100,2024-02-23
99,2024-02-24
93,2024-02-25
67,2024-02-26
70,2024-02-27
71,2024-02-28
63,2024-02-29
