value,date
60,2017-08-01
60,2017-08-02
62,2017-08-03
60,2017-08-04
65,2017-08-05
70,2017-08-06
51,2017-08-07
52,2017-08-08
50,2017-08-09
54,2017-08-10
51,2017-08-11
62,2017-08-12
55,2017-08-13
57,2017-08-14
52,2017-08-15
57,2017-08-16
52,2017-08-17
57,2017-08-18
74,2017-08-19
65,2017-08-20
62,2017-08-21
54,2017-08-22
54,2017-08-23
49,2017-08-24
57,2017-08-25
62,2017-08-26
63,2017-08-27
56,2017-08-28
52,2017-08-29
50,2017-08-30
47,2017-08-31
56,2017-09-01
59,2017-09-02
63,2017-09-03
65,2017-09-04
51,2017-09-05
59,2017-09-06
51,2017-09-07
56,2017-09-08
63,2017-09-09
57,2017-09-10
51,2017-09-11
61,2017-09-12
56,2017-09-13
64,2017-09-14
62,2017-09-15
67,2017-09-16
64,2017-09-17
69,2017-09-18
66,2017-09-19
77,2017-09-20
74,2017-09-21
66,2017-09-22
62,2017-09-23
70,2017-09-24
58,2017-09-25
59,2017-09-26
71,2017-09-27
69,2017-09-28
66,2017-09-29
62,2017-09-30
68,2017-10-01
60,2017-10-02
68,2017-10-03
64,2017-10-04
65,2017-10-05
67,2017-10-06
66,2017-10-07
65,2017-10-08
60,2017-10-09
61,2017-10-10
57,2017-10-11
61,2017-10-12
64,2017-10-13
63,2017-10-14
61,2017-10-15
52,2017-10-16
52,2017-10-17
61,2017-10-18
53,2017-10-19
65,2017-10-20
60,2017-10-21
62,2017-10-22
57,2017-10-23
55,2017-10-24
54,2017-10-25
58,2017-10-26
63,2017-10-27
53,2017-10-28
53,2017-10-29
53,2017-10-30
58,2017-10-31
55,2017-11-01
59,2017-11-02
60,2017-11-03
59,2017-11-04
61,2017-11-05
49,2017-11-06
57,2017-11-07
55,2017-11-08
61,2017-11-09
65,2017-11-10
66,2017-11-11
62,2017-11-12
59,2017-11-13
57,2017-11-14
56,2017-11-15
57,2017-11-16
62,2017-11-17
66,2017-11-18
63,2017-11-19
57,2017-11-20
53,2017-11-21
58,2017-11-22
59,2017-11-23
61,2017-11-24
62,2017-11-25
56,2017-11-26
60,2017-11-27
57,2017-11-28
60,2017-11-29
73,2017-11-30
81,2017-12-01
89,2017-12-02
82,2017-12-03
72,2017-12-04
76,2017-12-05
76,2017-12-06
85,2017-12-07
80,2017-12-08
74,2017-12-09
59,2017-12-10
75,2017-12-11
95,2017-12-12
74,2017-12-13
74,2017-12-14
77,2017-12-15
76,2017-12-16
67,2017-12-17
68,2017-12-18
64,2017-12-19
68,2017-12-20
67,2017-12-21
76,2017-12-22
75,2017-12-23
72,2017-12-24
65,2017-12-25
72,2017-12-26
69,2017-12-27
66,2017-12-28
72,2017-12-29
70,2017-12-30
59,2017-12-31
73,2018-01-01
73,2018-01-02
75,2018-01-03
76,2018-01-04
74,2018-01-05
71,2018-01-06
80,2018-01-07
70,2018-01-08
74,2018-01-09
67,2018-01-10
82,2018-01-11
82,2018-01-12
83,2018-01-13
75,2018-01-14
72,2018-01-15
69,2018-01-16
85,2018-01-17
60,2018-01-18
75,2018-01-19
77,2018-01-20
79,2018-01-21
64,2018-01-22
73,2018-01-23
74,2018-01-24
77,2018-01-25
70,2018-01-26
78,2018-01-27
69,2018-01-28
72,2018-01-29
64,2018-01-30
60,2018-01-31
62,2018-02-01
70,2018-02-02
72,2018-02-03
63,2018-02-04
75,2018-02-05
76,2018-02-06
93,2018-02-07
78,2018-02-08
65,2018-02-09
75,2018-02-10
68,2018-02-11
67,2018-02-12
71,2018-02-13
63,2018-02-14
58,2018-02-15
64,2018-02-16
73,2018-02-17
73,2018-02-18
70,2018-02-19
60,2018-02-20
66,2018-02-21
64,2018-02-22
75,2018-02-23
73,2018-02-24
78,2018-02-25
68,2018-02-26
68,2018-02-27
66,2018-02-28
72,2018-03-01
73,2018-03-02
74,2018-03-03
63,2018-03-04
66,2018-03-05
71,2018-03-06
63,2018-03-07
71,2018-03-08
80,2018-03-09
84,2018-03-10
80,2018-03-11
82,2018-03-12
79,2018-03-13
72,2018-03-14
72,2018-03-15
84,2018-03-16
94,2018-03-17
75,2018-03-18
70,2018-03-19
68,2018-03-20
70,2018-03-21
84,2018-03-22
81,2018-03-23
100,2018-03-24
83,2018-03-25
82,2018-03-26
72,2018-03-27
69,2018-03-28
74,2018-03-29
78,2018-03-30
69,2018-03-31
