value,date
5,2016-04-01
4,2016-04-02
3,2016-04-03
3,2016-04-04
4,2016-04-05
6,2016-04-06
5,2016-04-07
4,2016-04-08
3,2016-04-09
4,2016-04-10
4,2016-04-11
4,2016-04-12
4,2016-04-13
4,2016-04-14
4,2016-04-15
4,2016-04-16
3,2016-04-17
4,2016-04-18
4,2016-04-19
6,2016-04-20
7,2016-04-21
7,2016-04-22
3,2016-04-23
4,2016-04-24
6,2016-04-25
6,2016-04-26
5,2016-04-27
5,2016-04-28
5,2016-04-29
4,2016-04-30
4,2016-05-01
5,2016-05-02
4,2016-05-03
6,2016-05-04
5,2016-05-05
5,2016-05-06
4,2016-05-07
4,2016-05-08
5,2016-05-09
5,2016-05-10
4,2016-05-11
5,2016-05-12
4,2016-05-13
4,2016-05-14
3,2016-05-15
4,2016-05-16
5,2016-05-17
4,2016-05-18
3,2016-05-19
4,2016-05-20
3,2016-05-21
4,2016-05-22
3,2016-05-23
4,2016-05-24
4,2016-05-25
4,2016-05-26
4,2016-05-27
3,2016-05-28
4,2016-05-29
4,2016-05-30
4,2016-05-31
4,2016-06-01
4,2016-06-02
4,2016-06-03
3,2016-06-04
3,2016-06-05
3,2016-06-06
3,2016-06-07
4,2016-06-08
3,2016-06-09
3,2016-06-10
3,2016-06-11
3,2016-06-12
3,2016-06-13
3,2016-06-14
4,2016-06-15
3,2016-06-16
3,2016-06-17
3,2016-06-18
3,2016-06-19
2,2016-06-20
3,2016-06-21
3,2016-06-22
3,2016-06-23
4,2016-06-24
4,2016-06-25
4,2016-06-26
3,2016-06-27
6,2016-06-28
50,2016-06-29
6,2016-06-30
4,2016-07-01
4,2016-07-02
4,2016-07-03
3,2016-07-04
4,2016-07-05
5,2016-07-06
5,2016-07-07
4,2016-07-08
5,2016-07-09
5,2016-07-10
4,2016-07-11
3,2016-07-12
4,2016-07-13
4,2016-07-14
18,2016-07-15
7,2016-07-16
6,2016-07-17
4,2016-07-18
5,2016-07-19
5,2016-07-20
4,2016-07-21
4,2016-07-22
4,2016-07-23
4,2016-07-24
4,2016-07-25
4,2016-07-26
4,2016-07-27
4,2016-07-28
4,2016-07-29
4,2016-07-30
5,2016-07-31
4,2016-08-01
4,2016-08-02
4,2016-08-03
4,2016-08-04
4,2016-08-05
4,2016-08-06
4,2016-08-07
3,2016-08-08
4,2016-08-09
3,2016-08-10
3,2016-08-11
3,2016-08-12
4,2016-08-13
4,2016-08-14
3,2016-08-15
3,2016-08-16
3,2016-08-17
4,2016-08-18
4,2016-08-19
5,2016-08-20
5,2016-08-21
4,2016-08-22
3,2016-08-23
3,2016-08-24
20,2016-08-25
7,2016-08-26
4,2016-08-27
5,2016-08-28
4,2016-08-29
4,2016-08-30
4,2016-08-31
4,2016-09-01
4,2016-09-02
5,2016-09-03
4,2016-09-04
4,2016-09-05
4,2016-09-06
4,2016-09-07
4,2016-09-08
4,2016-09-09
4,2016-09-10
4,2016-09-11
4,2016-09-12
5,2016-09-13
5,2016-09-14
4,2016-09-15
3,2016-09-16
5,2016-09-17
4,2016-09-18
5,2016-09-19
6,2016-09-20
7,2016-09-21
6,2016-09-22
5,2016-09-23
4,2016-09-24
4,2016-09-25
5,2016-09-26
5,2016-09-27
5,2016-09-28
5,2016-09-29
5,2016-09-30
5,2016-10-01
4,2016-10-02
4,2016-10-03
5,2016-10-04
4,2016-10-05
6,2016-10-06
5,2016-10-07
6,2016-10-08
6,2016-10-09
5,2016-10-10
5,2016-10-11
5,2016-10-12
4,2016-10-13
4,2016-10-14
5,2016-10-15
5,2016-10-16
4,2016-10-17
5,2016-10-18
5,2016-10-19
5,2016-10-20
11,2016-10-21
6,2016-10-22
4,2016-10-23
4,2016-10-24
5,2016-10-25
5,2016-10-26
5,2016-10-27
5,2016-10-28
5,2016-10-29
5,2016-10-30
4,2016-10-31
4,2016-11-01
4,2016-11-02
6,2016-11-03
100,2016-11-04
78,2016-11-05
39,2016-11-06
13,2016-11-07
9,2016-11-08
8,2016-11-09
7,2016-11-10
9,2016-11-11
8,2016-11-12
7,2016-11-13
6,2016-11-14
6,2016-11-15
5,2016-11-16
6,2016-11-17
6,2016-11-18
6,2016-11-19
6,2016-11-20
6,2016-11-21
5,2016-11-22
5,2016-11-23
5,2016-11-24
5,2016-11-25
5,2016-11-26
5,2016-11-27
4,2016-11-28
5,2016-11-29
4,2016-11-30
