value,date
66,2010-12-26
47,2011-01-02
59,2011-01-09
51,2011-01-16
54,2011-01-23
62,2011-01-30
56,2011-02-06
61,2011-02-13
57,2011-02-20
58,2011-02-27
61,2011-03-06
54,2011-03-13
59,2011-03-20
58,2011-03-27
55,2011-04-03
61,2011-04-10
55,2011-04-17
60,2011-04-24
95,2011-05-01
76,2011-05-08
78,2011-05-15
74,2011-05-22
75,2011-05-29
78,2011-06-05
70,2011-06-12
72,2011-06-19
80,2011-06-26
78,2011-07-03
78,2011-07-10
63,2011-07-17
62,2011-07-24
69,2011-07-31
66,2011-08-07
67,2011-08-14
63,2011-08-21
67,2011-08-28
64,2011-09-04
72,2011-09-11
71,2011-09-18
77,2011-09-25
79,2011-10-02
78,2011-10-09
83,2011-10-16
86,2011-10-23
84,2011-10-30
68,2011-11-06
71,2011-11-13
86,2011-11-20
69,2011-11-27
73,2011-12-04
72,2011-12-11
84,2011-12-18
73,2011-12-25
72,2012-01-01
70,2012-01-08
72,2012-01-15
75,2012-01-22
82,2012-01-29
72,2012-02-05
86,2012-02-12
80,2012-02-19
83,2012-02-26
73,2012-03-04
67,2012-03-11
62,2012-03-18
81,2012-03-25
84,2012-04-01
75,2012-04-08
79,2012-04-15
72,2012-04-22
66,2012-04-29
75,2012-05-06
64,2012-05-13
71,2012-05-20
81,2012-05-27
63,2012-06-03
72,2012-06-10
72,2012-06-17
66,2012-06-24
71,2012-07-01
77,2012-07-08
71,2012-07-15
72,2012-07-22
76,2012-07-29
73,2012-08-05
70,2012-08-12
80,2012-08-19
84,2012-08-26
78,2012-09-02
69,2012-09-09
90,2012-09-16
89,2012-09-23
88,2012-09-30
83,2012-10-07
84,2012-10-14
86,2012-10-21
76,2012-10-28
87,2012-11-04
92,2012-11-11
78,2012-11-18
84,2012-11-25
84,2012-12-02
84,2012-12-09
96,2012-12-16
100,2012-12-23
93,2012-12-30
