value,date
55,2012-06-01
37,2012-06-02
65,2012-06-03
40,2012-06-04
31,2012-06-05
56,2012-06-06
48,2012-06-07
57,2012-06-08
42,2012-06-09
48,2012-06-10
59,2012-06-11
63,2012-06-12
52,2012-06-13
65,2012-06-14
61,2012-06-15
58,2012-06-16
49,2012-06-17
75,2012-06-18
77,2012-06-19
48,2012-06-20
56,2012-06-21
64,2012-06-22
80,2012-06-23
38,2012-06-24
50,2012-06-25
76,2012-06-26
46,2012-06-27
51,2012-06-28
43,2012-06-29
41,2012-06-30
46,2012-07-01
54,2012-07-02
68,2012-07-03
33,2012-07-04
63,2012-07-05
52,2012-07-06
54,2012-07-07
66,2012-07-08
76,2012-07-09
57,2012-07-10
49,2012-07-11
59,2012-07-12
65,2012-07-13
45,2012-07-14
0,2012-07-15
93,2012-07-16
56,2012-07-17
76,2012-07-18
56,2012-07-19
51,2012-07-20
51,2012-07-21
42,2012-07-22
43,2012-07-23
68,2012-07-24
59,2012-07-25
48,2012-07-26
67,2012-07-27
61,2012-07-28
39,2012-07-29
93,2012-07-30
78,2012-07-31
35,2012-08-01
54,2012-08-02
38,2012-08-03
34,2012-08-04
59,2012-08-05
62,2012-08-06
57,2012-08-07
69,2012-08-08
53,2012-08-09
44,2012-08-10
49,2012-08-11
65,2012-08-12
62,2012-08-13
43,2012-08-14
56,2012-08-15
54,2012-08-16
38,2012-08-17
68,2012-08-18
89,2012-08-19
88,2012-08-20
45,2012-08-21
49,2012-08-22
74,2012-08-23
51,2012-08-24
64,2012-08-25
71,2012-08-26
67,2012-08-27
56,2012-08-28
73,2012-08-29
67,2012-08-30
58,2012-08-31
61,2012-09-01
68,2012-09-02
59,2012-09-03
59,2012-09-04
90,2012-09-05
40,2012-09-06
65,2012-09-07
35,2012-09-08
45,2012-09-09
55,2012-09-10
69,2012-09-11
66,2012-09-12
64,2012-09-13
48,2012-09-14
52,2012-09-15
54,2012-09-16
94,2012-09-17
93,2012-09-18
75,2012-09-19
71,2012-09-20
42,2012-09-21
42,2012-09-22
42,2012-09-23
52,2012-09-24
65,2012-09-25
72,2012-09-26
82,2012-09-27
68,2012-09-28
73,2012-09-29
86,2012-09-30
81,2012-10-01
77,2012-10-02
64,2012-10-03
66,2012-10-04
63,2012-10-05
56,2012-10-06
63,2012-10-07
90,2012-10-08
80,2012-10-09
62,2012-10-10
66,2012-10-11
59,2012-10-12
64,2012-10-13
53,2012-10-14
63,2012-10-15
54,2012-10-16
75,2012-10-17
64,2012-10-18
96,2012-10-19
49,2012-10-20
68,2012-10-21
68,2012-10-22
98,2012-10-23
70,2012-10-24
81,2012-10-25
65,2012-10-26
34,2012-10-27
0,2012-10-28
62,2012-10-29
64,2012-10-30
78,2012-10-31
69,2012-11-01
68,2012-11-02
52,2012-11-03
63,2012-11-04
62,2012-11-05
80,2012-11-06
63,2012-11-07
79,2012-11-08
64,2012-11-09
47,2012-11-10
80,2012-11-11
40,2012-11-12
82,2012-11-13
96,2012-11-14
73,2012-11-15
60,2012-11-16
72,2012-11-17
39,2012-11-18
95,2012-11-19
72,2012-11-20
42,2012-11-21
62,2012-11-22
57,2012-11-23
48,2012-11-24
59,2012-11-25
66,2012-11-26
54,2012-11-27
76,2012-11-28
83,2012-11-29
68,2012-11-30
84,2012-12-01
51,2012-12-02
77,2012-12-03
50,2012-12-04
68,2012-12-05
78,2012-12-06
55,2012-12-07
66,2012-12-08
51,2012-12-09
63,2012-12-10
61,2012-12-11
76,2012-12-12
73,2012-12-13
97,2012-12-14
54,2012-12-15
68,2012-12-16
70,2012-12-17
79,2012-12-18
74,2012-12-19
90,2012-12-20
78,2012-12-21
78,2012-12-22
72,2012-12-23
81,2012-12-24
84,2012-12-25
78,2012-12-26
66,2012-12-27
83,2012-12-28
86,2012-12-29
80,2012-12-30
68,2012-12-31
57,2013-01-01
96,2013-01-02
84,2013-01-03
72,2013-01-04
68,2013-01-05
75,2013-01-06
97,2013-01-07
86,2013-01-08
81,2013-01-09
83,2013-01-10
57,2013-01-11
78,2013-01-12
71,2013-01-13
76,2013-01-14
68,2013-01-15
79,2013-01-16
76,2013-01-17
69,2013-01-18
51,2013-01-19
72,2013-01-20
49,2013-01-21
81,2013-01-22
67,2013-01-23
100,2013-01-24
69,2013-01-25
59,2013-01-26
75,2013-01-27
70,2013-01-28
68,2013-01-29
83,2013-01-30
73,2013-01-31
