value,date
56,2018-02-01
63,2018-02-02
68,2018-02-03
58,2018-02-04
67,2018-02-05
70,2018-02-06
83,2018-02-07
72,2018-02-08
58,2018-02-09
68,2018-02-10
66,2018-02-11
61,2018-02-12
65,2018-02-13
58,2018-02-14
54,2018-02-15
60,2018-02-16
64,2018-02-17
67,2018-02-18
65,2018-02-19
54,2018-02-20
61,2018-02-21
57,2018-02-22
69,2018-02-23
66,2018-02-24
72,2018-02-25
62,2018-02-26
63,2018-02-27
61,2018-02-28
66,2018-03-01
65,2018-03-02
67,2018-03-03
57,2018-03-04
62,2018-03-05
65,2018-03-06
60,2018-03-07
64,2018-03-08
73,2018-03-09
79,2018-03-10
71,2018-03-11
74,2018-03-12
73,2018-03-13
65,2018-03-14
65,2018-03-15
77,2018-03-16
86,2018-03-17
73,2018-03-18
65,2018-03-19
64,2018-03-20
62,2018-03-21
78,2018-03-22
75,2018-03-23
92,2018-03-24
79,2018-03-25
74,2018-03-26
64,2018-03-27
65,2018-03-28
67,2018-03-29
70,2018-03-30
65,2018-03-31
64,2018-04-01
56,2018-04-02
70,2018-04-03
66,2018-04-04
68,2018-04-05
71,2018-04-06
75,2018-04-07
65,2018-04-08
63,2018-04-09
65,2018-04-10
65,2018-04-11
61,2018-04-12
59,2018-04-13
70,2018-04-14
65,2018-04-15
57,2018-04-16
64,2018-04-17
67,2018-04-18
66,2018-04-19
76,2018-04-20
77,2018-04-21
85,2018-04-22
71,2018-04-23
64,2018-04-24
73,2018-04-25
74,2018-04-26
68,2018-04-27
74,2018-04-28
68,2018-04-29
53,2018-04-30
71,2018-05-01
59,2018-05-02
67,2018-05-03
63,2018-05-04
69,2018-05-05
67,2018-05-06
68,2018-05-07
60,2018-05-08
76,2018-05-09
70,2018-05-10
68,2018-05-11
71,2018-05-12
63,2018-05-13
58,2018-05-14
57,2018-05-15
49,2018-05-16
65,2018-05-17
66,2018-05-18
57,2018-05-19
60,2018-05-20
65,2018-05-21
62,2018-05-22
80,2018-05-23
59,2018-05-24
69,2018-05-25
63,2018-05-26
64,2018-05-27
63,2018-05-28
64,2018-05-29
58,2018-05-30
69,2018-05-31
63,2018-06-01
62,2018-06-02
54,2018-06-03
73,2018-06-04
100,2018-06-05
78,2018-06-06
66,2018-06-07
70,2018-06-08
68,2018-06-09
55,2018-06-10
59,2018-06-11
62,2018-06-12
59,2018-06-13
63,2018-06-14
76,2018-06-15
75,2018-06-16
75,2018-06-17
75,2018-06-18
71,2018-06-19
72,2018-06-20
61,2018-06-21
59,2018-06-22
75,2018-06-23
64,2018-06-24
60,2018-06-25
59,2018-06-26
55,2018-06-27
54,2018-06-28
55,2018-06-29
57,2018-06-30
58,2018-07-01
48,2018-07-02
57,2018-07-03
52,2018-07-04
62,2018-07-05
56,2018-07-06
67,2018-07-07
60,2018-07-08
48,2018-07-09
57,2018-07-10
54,2018-07-11
51,2018-07-12
60,2018-07-13
57,2018-07-14
58,2018-07-15
55,2018-07-16
53,2018-07-17
57,2018-07-18
58,2018-07-19
58,2018-07-20
64,2018-07-21
67,2018-07-22
54,2018-07-23
60,2018-07-24
59,2018-07-25
54,2018-07-26
56,2018-07-27
58,2018-07-28
60,2018-07-29
57,2018-07-30
59,2018-07-31
62,2018-08-01
52,2018-08-02
53,2018-08-03
55,2018-08-04
68,2018-08-05
53,2018-08-06
59,2018-08-07
56,2018-08-08
48,2018-08-09
53,2018-08-10
61,2018-08-11
53,2018-08-12
45,2018-08-13
62,2018-08-14
48,2018-08-15
52,2018-08-16
55,2018-08-17
61,2018-08-18
71,2018-08-19
64,2018-08-20
55,2018-08-21
80,2018-08-22
65,2018-08-23
67,2018-08-24
65,2018-08-25
71,2018-08-26
53,2018-08-27
57,2018-08-28
60,2018-08-29
50,2018-08-30
55,2018-08-31
59,2018-09-01
67,2018-09-02
53,2018-09-03
58,2018-09-04
54,2018-09-05
55,2018-09-06
44,2018-09-07
55,2018-09-08
60,2018-09-09
52,2018-09-10
48,2018-09-11
50,2018-09-12
56,2018-09-13
57,2018-09-14
72,2018-09-15
65,2018-09-16
71,2018-09-17
76,2018-09-18
77,2018-09-19
67,2018-09-20
69,2018-09-21
73,2018-09-22
66,2018-09-23
67,2018-09-24
62,2018-09-25
64,2018-09-26
70,2018-09-27
65,2018-09-28
63,2018-09-29
58,2018-09-30
