value,date
61,2019-05-01
52,2019-05-02
57,2019-05-03
60,2019-05-04
56,2019-05-05
44,2019-05-06
53,2019-05-07
51,2019-05-08
50,2019-05-09
52,2019-05-10
57,2019-05-11
48,2019-05-12
63,2019-05-13
100,2019-05-14
65,2019-05-15
57,2019-05-16
56,2019-05-17
58,2019-05-18
55,2019-05-19
53,2019-05-20
48,2019-05-21
50,2019-05-22
49,2019-05-23
47,2019-05-24
51,2019-05-25
45,2019-05-26
45,2019-05-27
44,2019-05-28
43,2019-05-29
59,2019-05-30
45,2019-05-31
53,2019-06-01
54,2019-06-02
49,2019-06-03
68,2019-06-04
76,2019-06-05
65,2019-06-06
57,2019-06-07
59,2019-06-08
58,2019-06-09
55,2019-06-10
49,2019-06-11
53,2019-06-12
49,2019-06-13
45,2019-06-14
52,2019-06-15
55,2019-06-16
44,2019-06-17
47,2019-06-18
47,2019-06-19
49,2019-06-20
47,2019-06-21
60,2019-06-22
50,2019-06-23
46,2019-06-24
48,2019-06-25
46,2019-06-26
46,2019-06-27
53,2019-06-28
58,2019-06-29
57,2019-06-30
45,2019-07-01
46,2019-07-02
84,2019-07-03
47,2019-07-04
49,2019-07-05
55,2019-07-06
49,2019-07-07
42,2019-07-08
50,2019-07-09
49,2019-07-10
48,2019-07-11
48,2019-07-12
52,2019-07-13
56,2019-07-14
52,2019-07-15
50,2019-07-16
45,2019-07-17
46,2019-07-18
51,2019-07-19
47,2019-07-20
50,2019-07-21
45,2019-07-22
39,2019-07-23
44,2019-07-24
47,2019-07-25
40,2019-07-26
47,2019-07-27
44,2019-07-28
45,2019-07-29
47,2019-07-30
49,2019-07-31
47,2019-08-01
54,2019-08-02
54,2019-08-03
59,2019-08-04
42,2019-08-05
47,2019-08-06
45,2019-08-07
48,2019-08-08
47,2019-08-09
44,2019-08-10
46,2019-08-11
49,2019-08-12
55,2019-08-13
49,2019-08-14
47,2019-08-15
46,2019-08-16
52,2019-08-17
49,2019-08-18
51,2019-08-19
44,2019-08-20
45,2019-08-21
44,2019-08-22
45,2019-08-23
53,2019-08-24
52,2019-08-25
47,2019-08-26
45,2019-08-27
46,2019-08-28
46,2019-08-29
50,2019-08-30
48,2019-08-31
55,2019-09-01
41,2019-09-02
45,2019-09-03
43,2019-09-04
40,2019-09-05
43,2019-09-06
49,2019-09-07
49,2019-09-08
51,2019-09-09
46,2019-09-10
52,2019-09-11
50,2019-09-12
48,2019-09-13
50,2019-09-14
50,2019-09-15
62,2019-09-16
47,2019-09-17
48,2019-09-18
57,2019-09-19
51,2019-09-20
54,2019-09-21
49,2019-09-22
44,2019-09-23
43,2019-09-24
42,2019-09-25
38,2019-09-26
46,2019-09-27
63,2019-09-28
53,2019-09-29
44,2019-09-30
50,2019-10-01
47,2019-10-02
48,2019-10-03
46,2019-10-04
47,2019-10-05
48,2019-10-06
44,2019-10-07
42,2019-10-08
47,2019-10-09
53,2019-10-10
59,2019-10-11
55,2019-10-12
53,2019-10-13
39,2019-10-14
46,2019-10-15
41,2019-10-16
43,2019-10-17
45,2019-10-18
49,2019-10-19
48,2019-10-20
44,2019-10-21
45,2019-10-22
48,2019-10-23
42,2019-10-24
48,2019-10-25
51,2019-10-26
57,2019-10-27
46,2019-10-28
45,2019-10-29
40,2019-10-30
45,2019-10-31
44,2019-11-01
52,2019-11-02
51,2019-11-03
45,2019-11-04
46,2019-11-05
48,2019-11-06
42,2019-11-07
42,2019-11-08
49,2019-11-09
44,2019-11-10
42,2019-11-11
45,2019-11-12
46,2019-11-13
41,2019-11-14
46,2019-11-15
54,2019-11-16
63,2019-11-17
45,2019-11-18
63,2019-11-19
49,2019-11-20
41,2019-11-21
53,2019-11-22
54,2019-11-23
46,2019-11-24
43,2019-11-25
41,2019-11-26
44,2019-11-27
40,2019-11-28
46,2019-11-29
52,2019-11-30
48,2019-12-01
43,2019-12-02
39,2019-12-03
37,2019-12-04
44,2019-12-05
43,2019-12-06
48,2019-12-07
50,2019-12-08
39,2019-12-09
40,2019-12-10
48,2019-12-11
47,2019-12-12
49,2019-12-13
51,2019-12-14
48,2019-12-15
44,2019-12-16
45,2019-12-17
45,2019-12-18
53,2019-12-19
53,2019-12-20
52,2019-12-21
52,2019-12-22
41,2019-12-23
46,2019-12-24
53,2019-12-25
43,2019-12-26
43,2019-12-27
52,2019-12-28
43,2019-12-29
45,2019-12-30
39,2019-12-31
