value,date
38,2023-04-01
36,2023-04-02
35,2023-04-03
30,2023-04-04
32,2023-04-05
31,2023-04-06
32,2023-04-07
35,2023-04-08
36,2023-04-09
34,2023-04-10
36,2023-04-11
33,2023-04-12
34,2023-04-13
35,2023-04-14
35,2023-04-15
37,2023-04-16
27,2023-04-17
38,2023-04-18
36,2023-04-19
29,2023-04-20
37,2023-04-21
42,2023-04-22
40,2023-04-23
37,2023-04-24
31,2023-04-25
35,2023-04-26
34,2023-04-27
36,2023-04-28
37,2023-04-29
43,2023-04-30
40,2023-05-01
32,2023-05-02
31,2023-05-03
32,2023-05-04
33,2023-05-05
42,2023-05-06
37,2023-05-07
30,2023-05-08
34,2023-05-09
36,2023-05-10
37,2023-05-11
74,2023-05-12
100,2023-05-13
69,2023-05-14
32,2023-05-15
34,2023-05-16
39,2023-05-17
48,2023-05-18
41,2023-05-19
40,2023-05-20
40,2023-05-21
33,2023-05-22
34,2023-05-23
35,2023-05-24
34,2023-05-25
35,2023-05-26
35,2023-05-27
36,2023-05-28
30,2023-05-29
34,2023-05-30
32,2023-05-31
34,2023-06-01
33,2023-06-02
37,2023-06-03
37,2023-06-04
31,2023-06-05
35,2023-06-06
31,2023-06-07
33,2023-06-08
35,2023-06-09
37,2023-06-10
35,2023-06-11
31,2023-06-12
31,2023-06-13
30,2023-06-14
32,2023-06-15
34,2023-06-16
33,2023-06-17
37,2023-06-18
32,2023-06-19
35,2023-06-20
36,2023-06-21
34,2023-06-22
34,2023-06-23
39,2023-06-24
38,2023-06-25
30,2023-06-26
34,2023-06-27
35,2023-06-28
37,2023-06-29
38,2023-06-30
47,2023-07-01
42,2023-07-02
37,2023-07-03
35,2023-07-04
34,2023-07-05
30,2023-07-06
35,2023-07-07
35,2023-07-08
39,2023-07-09
37,2023-07-10
36,2023-07-11
32,2023-07-12
31,2023-07-13
31,2023-07-14
43,2023-07-15
37,2023-07-16
37,2023-07-17
33,2023-07-18
31,2023-07-19
32,2023-07-20
31,2023-07-21
35,2023-07-22
38,2023-07-23
33,2023-07-24
35,2023-07-25
33,2023-07-26
32,2023-07-27
31,2023-07-28
42,2023-07-29
36,2023-07-30
31,2023-07-31
34,2023-08-01
37,2023-08-02
36,2023-08-03
30,2023-08-04
41,2023-08-05
39,2023-08-06
32,2023-08-07
34,2023-08-08
33,2023-08-09
34,2023-08-10
36,2023-08-11
36,2023-08-12
40,2023-08-13
31,2023-08-14
36,2023-08-15
36,2023-08-16
36,2023-08-17
32,2023-08-18
42,2023-08-19
40,2023-08-20
35,2023-08-21
33,2023-08-22
37,2023-08-23
30,2023-08-24
35,2023-08-25
44,2023-08-26
37,2023-08-27
41,2023-08-28
45,2023-08-29
42,2023-08-30
35,2023-08-31
34,2023-09-01
39,2023-09-02
33,2023-09-03
33,2023-09-04
32,2023-09-05
36,2023-09-06
42,2023-09-07
36,2023-09-08
37,2023-09-09
42,2023-09-10
33,2023-09-11
35,2023-09-12
36,2023-09-13
36,2023-09-14
35,2023-09-15
44,2023-09-16
37,2023-09-17
35,2023-09-18
38,2023-09-19
40,2023-09-20
37,2023-09-21
36,2023-09-22
42,2023-09-23
41,2023-09-24
35,2023-09-25
31,2023-09-26
37,2023-09-27
39,2023-09-28
41,2023-09-29
48,2023-09-30
40,2023-10-01
33,2023-10-02
40,2023-10-03
38,2023-10-04
38,2023-10-05
38,2023-10-06
40,2023-10-07
37,2023-10-08
35,2023-10-09
37,2023-10-10
38,2023-10-11
37,2023-10-12
38,2023-10-13
44,2023-10-14
38,2023-10-15
36,2023-10-16
36,2023-10-17
40,2023-10-18
37,2023-10-19
39,2023-10-20
45,2023-10-21
42,2023-10-22
35,2023-10-23
39,2023-10-24
36,2023-10-25
36,2023-10-26
35,2023-10-27
41,2023-10-28
35,2023-10-29
33,2023-10-30
34,2023-10-31
32,2023-11-01
33,2023-11-02
36,2023-11-03
43,2023-11-04
38,2023-11-05
33,2023-11-06
32,2023-11-07
41,2023-11-08
31,2023-11-09
33,2023-11-10
37,2023-11-11
34,2023-11-12
33,2023-11-13
34,2023-11-14
31,2023-11-15
29,2023-11-16
36,2023-11-17
31,2023-11-18
35,2023-11-19
31,2023-11-20
30,2023-11-21
34,2023-11-22
33,2023-11-23
32,2023-11-24
36,2023-11-25
36,2023-11-26
28,2023-11-27
33,2023-11-28
39,2023-11-29
33,2023-11-30
