value,date
68,2011-11-01
61,2011-11-02
65,2011-11-03
80,2011-11-04
72,2011-11-05
0,2011-11-06
0,2011-11-07
65,2011-11-08
65,2011-11-09
80,2011-11-10
83,2011-11-11
36,2011-11-12
57,2011-11-13
86,2011-11-14
63,2011-11-15
50,2011-11-16
62,2011-11-17
67,2011-11-18
50,2011-11-19
67,2011-11-20
81,2011-11-21
62,2011-11-22
87,2011-11-23
55,2011-11-24
78,2011-11-25
80,2011-11-26
0,2011-11-27
66,2011-11-28
76,2011-11-29
58,2011-11-30
75,2011-12-01
65,2011-12-02
54,2011-12-03
66,2011-12-04
51,2011-12-05
71,2011-12-06
89,2011-12-07
49,2011-12-08
100,2011-12-09
69,2011-12-10
54,2011-12-11
61,2011-12-12
70,2011-12-13
51,2011-12-14
45,2011-12-15
74,2011-12-16
77,2011-12-17
76,2011-12-18
81,2011-12-19
89,2011-12-20
59,2011-12-21
68,2011-12-22
64,2011-12-23
73,2011-12-24
48,2011-12-25
46,2011-12-26
59,2011-12-27
95,2011-12-28
64,2011-12-29
77,2011-12-30
37,2011-12-31
63,2012-01-01
59,2012-01-02
51,2012-01-03
48,2012-01-04
53,2012-01-05
78,2012-01-06
62,2012-01-07
46,2012-01-08
66,2012-01-09
52,2012-01-10
57,2012-01-11
62,2012-01-12
67,2012-01-13
54,2012-01-14
74,2012-01-15
66,2012-01-16
57,2012-01-17
52,2012-01-18
61,2012-01-19
44,2012-01-20
46,2012-01-21
57,2012-01-22
72,2012-01-23
52,2012-01-24
62,2012-01-25
92,2012-01-26
71,2012-01-27
50,2012-01-28
65,2012-01-29
94,2012-01-30
65,2012-01-31
95,2012-02-01
73,2012-02-02
75,2012-02-03
63,2012-02-04
41,2012-02-05
64,2012-02-06
74,2012-02-07
75,2012-02-08
77,2012-02-09
56,2012-02-10
60,2012-02-11
58,2012-02-12
67,2012-02-13
46,2012-02-14
95,2012-02-15
72,2012-02-16
88,2012-02-17
55,2012-02-18
51,2012-02-19
62,2012-02-20
61,2012-02-21
65,2012-02-22
81,2012-02-23
96,2012-02-24
90,2012-02-25
63,2012-02-26
84,2012-02-27
81,2012-02-28
63,2012-02-29
59,2012-03-01
65,2012-03-02
58,2012-03-03
68,2012-03-04
63,2012-03-05
90,2012-03-06
80,2012-03-07
65,2012-03-08
49,2012-03-09
45,2012-03-10
71,2012-03-11
45,2012-03-12
70,2012-03-13
72,2012-03-14
64,2012-03-15
64,2012-03-16
38,2012-03-17
43,2012-03-18
71,2012-03-19
58,2012-03-20
63,2012-03-21
53,2012-03-22
57,2012-03-23
0,2012-03-24
59,2012-03-25
78,2012-03-26
64,2012-03-27
87,2012-03-28
72,2012-03-29
69,2012-03-30
56,2012-03-31
68,2012-04-01
86,2012-04-02
92,2012-04-03
59,2012-04-04
82,2012-04-05
60,2012-04-06
64,2012-04-07
49,2012-04-08
61,2012-04-09
49,2012-04-10
61,2012-04-11
74,2012-04-12
72,2012-04-13
69,2012-04-14
46,2012-04-15
63,2012-04-16
78,2012-04-17
51,2012-04-18
59,2012-04-19
86,2012-04-20
56,2012-04-21
0,2012-04-22
53,2012-04-23
68,2012-04-24
63,2012-04-25
64,2012-04-26
80,2012-04-27
66,2012-04-28
0,2012-04-29
86,2012-04-30
57,2012-05-01
70,2012-05-02
62,2012-05-03
50,2012-05-04
50,2012-05-05
68,2012-05-06
75,2012-05-07
53,2012-05-08
79,2012-05-09
73,2012-05-10
46,2012-05-11
32,2012-05-12
39,2012-05-13
50,2012-05-14
0,2012-05-15
43,2012-05-16
71,2012-05-17
69,2012-05-18
87,2012-05-19
65,2012-05-20
43,2012-05-21
69,2012-05-22
54,2012-05-23
52,2012-05-24
77,2012-05-25
57,2012-05-26
84,2012-05-27
77,2012-05-28
89,2012-05-29
73,2012-05-30
53,2012-05-31
47,2012-06-01
37,2012-06-02
71,2012-06-03
48,2012-06-04
47,2012-06-05
59,2012-06-06
72,2012-06-07
60,2012-06-08
57,2012-06-09
0,2012-06-10
50,2012-06-11
71,2012-06-12
55,2012-06-13
78,2012-06-14
58,2012-06-15
77,2012-06-16
71,2012-06-17
80,2012-06-18
90,2012-06-19
50,2012-06-20
46,2012-06-21
58,2012-06-22
70,2012-06-23
0,2012-06-24
53,2012-06-25
93,2012-06-26
65,2012-06-27
55,2012-06-28
51,2012-06-29
59,2012-06-30
