value,date
60,2010-12-26
48,2011-01-02
57,2011-01-09
53,2011-01-16
59,2011-01-23
65,2011-01-30
56,2011-02-06
61,2011-02-13
59,2011-02-20
60,2011-02-27
61,2011-03-06
58,2011-03-13
61,2011-03-20
64,2011-03-27
54,2011-04-03
62,2011-04-10
55,2011-04-17
62,2011-04-24
100,2011-05-01
83,2011-05-08
79,2011-05-15
75,2011-05-22
71,2011-05-29
83,2011-06-05
70,2011-06-12
75,2011-06-19
80,2011-06-26
80,2011-07-03
81,2011-07-10
66,2011-07-17
65,2011-07-24
70,2011-07-31
66,2011-08-07
69,2011-08-14
67,2011-08-21
75,2011-08-28
64,2011-09-04
74,2011-09-11
72,2011-09-18
83,2011-09-25
83,2011-10-02
77,2011-10-09
86,2011-10-16
85,2011-10-23
86,2011-10-30
70,2011-11-06
76,2011-11-13
89,2011-11-20
72,2011-11-27
77,2011-12-04
78,2011-12-11
87,2011-12-18
72,2011-12-25
75,2012-01-01
71,2012-01-08
74,2012-01-15
80,2012-01-22
86,2012-01-29
