value,date
66,2017-07-01
78,2017-07-02
61,2017-07-03
68,2017-07-04
64,2017-07-05
63,2017-07-06
65,2017-07-07
69,2017-07-08
76,2017-07-09
65,2017-07-10
59,2017-07-11
69,2017-07-12
67,2017-07-13
74,2017-07-14
74,2017-07-15
76,2017-07-16
77,2017-07-17
65,2017-07-18
65,2017-07-19
70,2017-07-20
72,2017-07-21
80,2017-07-22
77,2017-07-23
71,2017-07-24
71,2017-07-25
63,2017-07-26
69,2017-07-27
71,2017-07-28
79,2017-07-29
73,2017-07-30
62,2017-07-31
65,2017-08-01
64,2017-08-02
66,2017-08-03
64,2017-08-04
66,2017-08-05
73,2017-08-06
53,2017-08-07
56,2017-08-08
53,2017-08-09
57,2017-08-10
54,2017-08-11
67,2017-08-12
58,2017-08-13
60,2017-08-14
55,2017-08-15
60,2017-08-16
51,2017-08-17
59,2017-08-18
75,2017-08-19
69,2017-08-20
63,2017-08-21
57,2017-08-22
54,2017-08-23
53,2017-08-24
61,2017-08-25
66,2017-08-26
67,2017-08-27
58,2017-08-28
55,2017-08-29
53,2017-08-30
52,2017-08-31
59,2017-09-01
61,2017-09-02
66,2017-09-03
66,2017-09-04
51,2017-09-05
61,2017-09-06
53,2017-09-07
59,2017-09-08
65,2017-09-09
60,2017-09-10
52,2017-09-11
65,2017-09-12
58,2017-09-13
68,2017-09-14
65,2017-09-15
71,2017-09-16
68,2017-09-17
72,2017-09-18
71,2017-09-19
79,2017-09-20
78,2017-09-21
70,2017-09-22
65,2017-09-23
72,2017-09-24
61,2017-09-25
64,2017-09-26
72,2017-09-27
72,2017-09-28
71,2017-09-29
65,2017-09-30
74,2017-10-01
64,2017-10-02
74,2017-10-03
69,2017-10-04
67,2017-10-05
69,2017-10-06
67,2017-10-07
68,2017-10-08
61,2017-10-09
65,2017-10-10
61,2017-10-11
66,2017-10-12
66,2017-10-13
66,2017-10-14
65,2017-10-15
56,2017-10-16
55,2017-10-17
64,2017-10-18
53,2017-10-19
66,2017-10-20
65,2017-10-21
62,2017-10-22
61,2017-10-23
58,2017-10-24
58,2017-10-25
66,2017-10-26
65,2017-10-27
57,2017-10-28
55,2017-10-29
55,2017-10-30
63,2017-10-31
58,2017-11-01
62,2017-11-02
63,2017-11-03
62,2017-11-04
65,2017-11-05
52,2017-11-06
62,2017-11-07
54,2017-11-08
65,2017-11-09
71,2017-11-10
66,2017-11-11
68,2017-11-12
62,2017-11-13
60,2017-11-14
60,2017-11-15
60,2017-11-16
66,2017-11-17
71,2017-11-18
65,2017-11-19
60,2017-11-20
56,2017-11-21
60,2017-11-22
61,2017-11-23
61,2017-11-24
66,2017-11-25
60,2017-11-26
61,2017-11-27
59,2017-11-28
61,2017-11-29
77,2017-11-30
87,2017-12-01
95,2017-12-02
86,2017-12-03
75,2017-12-04
80,2017-12-05
77,2017-12-06
91,2017-12-07
83,2017-12-08
78,2017-12-09
66,2017-12-10
78,2017-12-11
100,2017-12-12
82,2017-12-13
80,2017-12-14
80,2017-12-15
79,2017-12-16
68,2017-12-17
71,2017-12-18
69,2017-12-19
70,2017-12-20
70,2017-12-21
80,2017-12-22
80,2017-12-23
77,2017-12-24
67,2017-12-25
76,2017-12-26
75,2017-12-27
68,2017-12-28
74,2017-12-29
75,2017-12-30
59,2017-12-31
78,2018-01-01
79,2018-01-02
77,2018-01-03
79,2018-01-04
77,2018-01-05
75,2018-01-06
83,2018-01-07
72,2018-01-08
77,2018-01-09
70,2018-01-10
86,2018-01-11
85,2018-01-12
88,2018-01-13
78,2018-01-14
76,2018-01-15
75,2018-01-16
88,2018-01-17
64,2018-01-18
78,2018-01-19
81,2018-01-20
83,2018-01-21
65,2018-01-22
77,2018-01-23
75,2018-01-24
81,2018-01-25
74,2018-01-26
81,2018-01-27
74,2018-01-28
77,2018-01-29
67,2018-01-30
64,2018-01-31
64,2018-02-01
72,2018-02-02
78,2018-02-03
67,2018-02-04
77,2018-02-05
81,2018-02-06
95,2018-02-07
83,2018-02-08
66,2018-02-09
78,2018-02-10
76,2018-02-11
70,2018-02-12
74,2018-02-13
66,2018-02-14
62,2018-02-15
69,2018-02-16
73,2018-02-17
77,2018-02-18
74,2018-02-19
62,2018-02-20
70,2018-02-21
65,2018-02-22
79,2018-02-23
75,2018-02-24
82,2018-02-25
71,2018-02-26
72,2018-02-27
70,2018-02-28
