value,date
76,2022-03-01
81,2022-03-02
72,2022-03-03
84,2022-03-04
86,2022-03-05
100,2022-03-06
77,2022-03-07
76,2022-03-08
72,2022-03-09
96,2022-03-10
86,2022-03-11
99,2022-03-12
93,2022-03-13
91,2022-03-14
78,2022-03-15
78,2022-03-16
82,2022-03-17
82,2022-03-18
92,2022-03-19
78,2022-03-20
74,2022-03-21
79,2022-03-22
81,2022-03-23
78,2022-03-24
76,2022-03-25
88,2022-03-26
90,2022-03-27
71,2022-03-28
76,2022-03-29
73,2022-03-30
75,2022-03-31
73,2022-04-01
72,2022-04-02
72,2022-04-03
74,2022-04-04
77,2022-04-05
70,2022-04-06
66,2022-04-07
71,2022-04-08
78,2022-04-09
96,2022-04-10
69,2022-04-11
69,2022-04-12
69,2022-04-13
80,2022-04-14
79,2022-04-15
82,2022-04-16
81,2022-04-17
79,2022-04-18
74,2022-04-19
74,2022-04-20
73,2022-04-21
74,2022-04-22
84,2022-04-23
80,2022-04-24
69,2022-04-25
72,2022-04-26
72,2022-04-27
76,2022-04-28
71,2022-04-29
73,2022-04-30
78,2022-05-01
81,2022-05-02
85,2022-05-03
90,2022-05-04
84,2022-05-05
73,2022-05-06
90,2022-05-07
88,2022-05-08
82,2022-05-09
82,2022-05-10
78,2022-05-11
63,2022-05-12
76,2022-05-13
79,2022-05-14
76,2022-05-15
68,2022-05-16
70,2022-05-17
73,2022-05-18
73,2022-05-19
71,2022-05-20
85,2022-05-21
80,2022-05-22
69,2022-05-23
76,2022-05-24
71,2022-05-25
67,2022-05-26
69,2022-05-27
79,2022-05-28
80,2022-05-29
65,2022-05-30
65,2022-05-31
68,2022-06-01
75,2022-06-02
76,2022-06-03
74,2022-06-04
75,2022-06-05
76,2022-06-06
68,2022-06-07
70,2022-06-08
67,2022-06-09
67,2022-06-10
79,2022-06-11
76,2022-06-12
72,2022-06-13
76,2022-06-14
73,2022-06-15
76,2022-06-16
73,2022-06-17
81,2022-06-18
79,2022-06-19
69,2022-06-20
73,2022-06-21
79,2022-06-22
77,2022-06-23
69,2022-06-24
78,2022-06-25
92,2022-06-26
72,2022-06-27
72,2022-06-28
72,2022-06-29
72,2022-06-30
76,2022-07-01
82,2022-07-02
84,2022-07-03
67,2022-07-04
77,2022-07-05
77,2022-07-06
77,2022-07-07
74,2022-07-08
77,2022-07-09
92,2022-07-10
85,2022-07-11
85,2022-07-12
81,2022-07-13
75,2022-07-14
86,2022-07-15
87,2022-07-16
85,2022-07-17
65,2022-07-18
71,2022-07-19
75,2022-07-20
69,2022-07-21
71,2022-07-22
80,2022-07-23
79,2022-07-24
77,2022-07-25
71,2022-07-26
79,2022-07-27
70,2022-07-28
72,2022-07-29
82,2022-07-30
79,2022-07-31
75,2022-08-01
70,2022-08-02
73,2022-08-03
70,2022-08-04
73,2022-08-05
82,2022-08-06
86,2022-08-07
73,2022-08-08
71,2022-08-09
70,2022-08-10
70,2022-08-11
62,2022-08-12
88,2022-08-13
82,2022-08-14
76,2022-08-15
77,2022-08-16
72,2022-08-17
79,2022-08-18
71,2022-08-19
80,2022-08-20
83,2022-08-21
69,2022-08-22
75,2022-08-23
66,2022-08-24
71,2022-08-25
76,2022-08-26
78,2022-08-27
86,2022-08-28
80,2022-08-29
71,2022-08-30
77,2022-08-31
66,2022-09-01
65,2022-09-02
85,2022-09-03
80,2022-09-04
71,2022-09-05
78,2022-09-06
73,2022-09-07
75,2022-09-08
68,2022-09-09
77,2022-09-10
93,2022-09-11
86,2022-09-12
75,2022-09-13
73,2022-09-14
68,2022-09-15
69,2022-09-16
72,2022-09-17
74,2022-09-18
65,2022-09-19
68,2022-09-20
73,2022-09-21
83,2022-09-22
87,2022-09-23
91,2022-09-24
98,2022-09-25
84,2022-09-26
81,2022-09-27
82,2022-09-28
81,2022-09-29
82,2022-09-30
90,2022-10-01
91,2022-10-02
89,2022-10-03
93,2022-10-04
83,2022-10-05
83,2022-10-06
80,2022-10-07
89,2022-10-08
95,2022-10-09
82,2022-10-10
75,2022-10-11
80,2022-10-12
78,2022-10-13
86,2022-10-14
84,2022-10-15
92,2022-10-16
84,2022-10-17
75,2022-10-18
84,2022-10-19
76,2022-10-20
83,2022-10-21
90,2022-10-22
88,2022-10-23
75,2022-10-24
74,2022-10-25
75,2022-10-26
79,2022-10-27
85,2022-10-28
89,2022-10-29
85,2022-10-30
76,2022-10-31
