value,date
52,2010-12-26
42,2011-01-02
49,2011-01-09
46,2011-01-16
52,2011-01-23
56,2011-01-30
49,2011-02-06
53,2011-02-13
52,2011-02-20
52,2011-02-27
53,2011-03-06
50,2011-03-13
53,2011-03-20
56,2011-03-27
47,2011-04-03
54,2011-04-10
48,2011-04-17
54,2011-04-24
87,2011-05-01
72,2011-05-08
69,2011-05-15
65,2011-05-22
61,2011-05-29
72,2011-06-05
61,2011-06-12
65,2011-06-19
69,2011-06-26
70,2011-07-03
71,2011-07-10
57,2011-07-17
56,2011-07-24
61,2011-07-31
58,2011-08-07
59,2011-08-14
59,2011-08-21
65,2011-08-28
56,2011-09-04
64,2011-09-11
63,2011-09-18
72,2011-09-25
72,2011-10-02
67,2011-10-09
74,2011-10-16
74,2011-10-23
75,2011-10-30
61,2011-11-06
66,2011-11-13
77,2011-11-20
62,2011-11-27
67,2011-12-04
68,2011-12-11
75,2011-12-18
62,2011-12-25
65,2012-01-01
62,2012-01-08
64,2012-01-15
69,2012-01-22
75,2012-01-29
63,2012-02-05
75,2012-02-12
71,2012-02-19
72,2012-02-26
67,2012-03-04
61,2012-03-11
57,2012-03-18
76,2012-03-25
77,2012-04-01
69,2012-04-08
64,2012-04-15
67,2012-04-22
58,2012-04-29
68,2012-05-06
59,2012-05-13
64,2012-05-20
71,2012-05-27
56,2012-06-03
63,2012-06-10
69,2012-06-17
58,2012-06-24
67,2012-07-01
72,2012-07-08
64,2012-07-15
63,2012-07-22
67,2012-07-29
64,2012-08-05
63,2012-08-12
71,2012-08-19
75,2012-08-26
69,2012-09-02
65,2012-09-09
80,2012-09-16
79,2012-09-23
79,2012-09-30
76,2012-10-07
72,2012-10-14
73,2012-10-21
71,2012-10-28
78,2012-11-04
83,2012-11-11
71,2012-11-18
76,2012-11-25
76,2012-12-02
74,2012-12-09
86,2012-12-16
89,2012-12-23
83,2012-12-30
88,2013-01-06
76,2013-01-13
81,2013-01-20
86,2013-01-27
94,2013-02-03
90,2013-02-10
100,2013-02-17
90,2013-02-24
