value,date
67,2018-01-01
69,2018-01-02
67,2018-01-03
69,2018-01-04
67,2018-01-05
67,2018-01-06
72,2018-01-07
63,2018-01-08
67,2018-01-09
61,2018-01-10
74,2018-01-11
76,2018-01-12
76,2018-01-13
69,2018-01-14
68,2018-01-15
66,2018-01-16
77,2018-01-17
57,2018-01-18
69,2018-01-19
71,2018-01-20
72,2018-01-21
58,2018-01-22
69,2018-01-23
67,2018-01-24
69,2018-01-25
63,2018-01-26
71,2018-01-27
65,2018-01-28
66,2018-01-29
60,2018-01-30
57,2018-01-31
59,2018-02-01
63,2018-02-02
67,2018-02-03
59,2018-02-04
68,2018-02-05
71,2018-02-06
83,2018-02-07
74,2018-02-08
56,2018-02-09
70,2018-02-10
65,2018-02-11
62,2018-02-12
64,2018-02-13
58,2018-02-14
55,2018-02-15
59,2018-02-16
65,2018-02-17
68,2018-02-18
64,2018-02-19
54,2018-02-20
60,2018-02-21
59,2018-02-22
69,2018-02-23
67,2018-02-24
72,2018-02-25
63,2018-02-26
63,2018-02-27
63,2018-02-28
67,2018-03-01
68,2018-03-02
68,2018-03-03
57,2018-03-04
61,2018-03-05
64,2018-03-06
57,2018-03-07
65,2018-03-08
72,2018-03-09
80,2018-03-10
73,2018-03-11
74,2018-03-12
73,2018-03-13
65,2018-03-14
65,2018-03-15
76,2018-03-16
87,2018-03-17
71,2018-03-18
66,2018-03-19
61,2018-03-20
64,2018-03-21
78,2018-03-22
74,2018-03-23
91,2018-03-24
78,2018-03-25
76,2018-03-26
64,2018-03-27
63,2018-03-28
69,2018-03-29
69,2018-03-30
65,2018-03-31
63,2018-04-01
59,2018-04-02
68,2018-04-03
66,2018-04-04
68,2018-04-05
71,2018-04-06
75,2018-04-07
66,2018-04-08
63,2018-04-09
66,2018-04-10
68,2018-04-11
61,2018-04-12
56,2018-04-13
72,2018-04-14
66,2018-04-15
57,2018-04-16
66,2018-04-17
72,2018-04-18
64,2018-04-19
75,2018-04-20
77,2018-04-21
85,2018-04-22
72,2018-04-23
65,2018-04-24
73,2018-04-25
74,2018-04-26
68,2018-04-27
72,2018-04-28
67,2018-04-29
55,2018-04-30
71,2018-05-01
61,2018-05-02
69,2018-05-03
63,2018-05-04
67,2018-05-05
68,2018-05-06
69,2018-05-07
59,2018-05-08
77,2018-05-09
70,2018-05-10
66,2018-05-11
74,2018-05-12
64,2018-05-13
59,2018-05-14
56,2018-05-15
48,2018-05-16
64,2018-05-17
65,2018-05-18
56,2018-05-19
60,2018-05-20
64,2018-05-21
63,2018-05-22
79,2018-05-23
60,2018-05-24
71,2018-05-25
63,2018-05-26
63,2018-05-27
64,2018-05-28
65,2018-05-29
61,2018-05-30
69,2018-05-31
65,2018-06-01
62,2018-06-02
57,2018-06-03
72,2018-06-04
100,2018-06-05
78,2018-06-06
67,2018-06-07
68,2018-06-08
70,2018-06-09
55,2018-06-10
59,2018-06-11
62,2018-06-12
60,2018-06-13
64,2018-06-14
76,2018-06-15
75,2018-06-16
80,2018-06-17
75,2018-06-18
69,2018-06-19
72,2018-06-20
60,2018-06-21
60,2018-06-22
75,2018-06-23
64,2018-06-24
58,2018-06-25
59,2018-06-26
57,2018-06-27
55,2018-06-28
54,2018-06-29
62,2018-06-30
57,2018-07-01
50,2018-07-02
59,2018-07-03
50,2018-07-04
64,2018-07-05
57,2018-07-06
69,2018-07-07
60,2018-07-08
49,2018-07-09
58,2018-07-10
54,2018-07-11
50,2018-07-12
61,2018-07-13
58,2018-07-14
57,2018-07-15
53,2018-07-16
54,2018-07-17
59,2018-07-18
58,2018-07-19
58,2018-07-20
63,2018-07-21
72,2018-07-22
55,2018-07-23
59,2018-07-24
60,2018-07-25
55,2018-07-26
55,2018-07-27
60,2018-07-28
62,2018-07-29
59,2018-07-30
60,2018-07-31
62,2018-08-01
52,2018-08-02
54,2018-08-03
53,2018-08-04
67,2018-08-05
54,2018-08-06
59,2018-08-07
60,2018-08-08
49,2018-08-09
53,2018-08-10
61,2018-08-11
54,2018-08-12
46,2018-08-13
62,2018-08-14
47,2018-08-15
52,2018-08-16
54,2018-08-17
60,2018-08-18
70,2018-08-19
64,2018-08-20
54,2018-08-21
80,2018-08-22
65,2018-08-23
66,2018-08-24
63,2018-08-25
70,2018-08-26
54,2018-08-27
56,2018-08-28
60,2018-08-29
50,2018-08-30
55,2018-08-31
