value,date
59,2010-12-26
41,2011-01-02
50,2011-01-09
46,2011-01-16
48,2011-01-23
52,2011-01-30
48,2011-02-06
54,2011-02-13
52,2011-02-20
51,2011-02-27
55,2011-03-06
48,2011-03-13
52,2011-03-20
54,2011-03-27
47,2011-04-03
54,2011-04-10
46,2011-04-17
55,2011-04-24
83,2011-05-01
67,2011-05-08
69,2011-05-15
65,2011-05-22
61,2011-05-29
68,2011-06-05
61,2011-06-12
65,2011-06-19
68,2011-06-26
68,2011-07-03
71,2011-07-10
54,2011-07-17
53,2011-07-24
62,2011-07-31
59,2011-08-07
60,2011-08-14
57,2011-08-21
68,2011-08-28
57,2011-09-04
61,2011-09-11
58,2011-09-18
70,2011-09-25
71,2011-10-02
67,2011-10-09
74,2011-10-16
76,2011-10-23
74,2011-10-30
60,2011-11-06
66,2011-11-13
75,2011-11-20
63,2011-11-27
67,2011-12-04
69,2011-12-11
77,2011-12-18
63,2011-12-25
64,2012-01-01
62,2012-01-08
65,2012-01-15
66,2012-01-22
73,2012-01-29
59,2012-02-05
75,2012-02-12
71,2012-02-19
74,2012-02-26
68,2012-03-04
61,2012-03-11
55,2012-03-18
72,2012-03-25
75,2012-04-01
71,2012-04-08
69,2012-04-15
64,2012-04-22
56,2012-04-29
67,2012-05-06
57,2012-05-13
63,2012-05-20
69,2012-05-27
55,2012-06-03
64,2012-06-10
66,2012-06-17
60,2012-06-24
65,2012-07-01
70,2012-07-08
64,2012-07-15
66,2012-07-22
65,2012-07-29
63,2012-08-05
63,2012-08-12
68,2012-08-19
71,2012-08-26
67,2012-09-02
67,2012-09-09
78,2012-09-16
78,2012-09-23
78,2012-09-30
76,2012-10-07
75,2012-10-14
77,2012-10-21
68,2012-10-28
78,2012-11-04
81,2012-11-11
71,2012-11-18
76,2012-11-25
74,2012-12-02
74,2012-12-09
83,2012-12-16
88,2012-12-23
83,2012-12-30
90,2013-01-06
76,2013-01-13
79,2013-01-20
85,2013-01-27
91,2013-02-03
88,2013-02-10
100,2013-02-17
86,2013-02-24
