value,date
53,2021-11-01
65,2021-11-02
60,2021-11-03
66,2021-11-04
67,2021-11-05
76,2021-11-06
66,2021-11-07
66,2021-11-08
77,2021-11-09
66,2021-11-10
65,2021-11-11
67,2021-11-12
64,2021-11-13
75,2021-11-14
69,2021-11-15
64,2021-11-16
56,2021-11-17
56,2021-11-18
57,2021-11-19
67,2021-11-20
64,2021-11-21
53,2021-11-22
50,2021-11-23
57,2021-11-24
63,2021-11-25
59,2021-11-26
70,2021-11-27
68,2021-11-28
59,2021-11-29
60,2021-11-30
59,2021-12-01
61,2021-12-02
58,2021-12-03
69,2021-12-04
72,2021-12-05
57,2021-12-06
58,2021-12-07
63,2021-12-08
69,2021-12-09
64,2021-12-10
69,2021-12-11
71,2021-12-12
56,2021-12-13
67,2021-12-14
59,2021-12-15
62,2021-12-16
52,2021-12-17
66,2021-12-18
62,2021-12-19
43,2021-12-20
43,2021-12-21
52,2021-12-22
56,2021-12-23
59,2021-12-24
63,2021-12-25
64,2021-12-26
59,2021-12-27
53,2021-12-28
55,2021-12-29
56,2021-12-30
57,2021-12-31
94,2022-01-01
87,2022-01-02
74,2022-01-03
81,2022-01-04
69,2022-01-05
70,2022-01-06
78,2022-01-07
82,2022-01-08
72,2022-01-09
72,2022-01-10
74,2022-01-11
79,2022-01-12
72,2022-01-13
78,2022-01-14
86,2022-01-15
83,2022-01-16
72,2022-01-17
67,2022-01-18
77,2022-01-19
80,2022-01-20
75,2022-01-21
81,2022-01-22
87,2022-01-23
82,2022-01-24
76,2022-01-25
71,2022-01-26
71,2022-01-27
76,2022-01-28
84,2022-01-29
78,2022-01-30
73,2022-01-31
67,2022-02-01
70,2022-02-02
60,2022-02-03
80,2022-02-04
85,2022-02-05
80,2022-02-06
75,2022-02-07
89,2022-02-08
77,2022-02-09
71,2022-02-10
77,2022-02-11
82,2022-02-12
88,2022-02-13
83,2022-02-14
80,2022-02-15
78,2022-02-16
73,2022-02-17
79,2022-02-18
90,2022-02-19
84,2022-02-20
73,2022-02-21
73,2022-02-22
77,2022-02-23
72,2022-02-24
75,2022-02-25
87,2022-02-26
76,2022-02-27
80,2022-02-28
77,2022-03-01
83,2022-03-02
72,2022-03-03
85,2022-03-04
84,2022-03-05
99,2022-03-06
77,2022-03-07
73,2022-03-08
73,2022-03-09
96,2022-03-10
84,2022-03-11
100,2022-03-12
95,2022-03-13
90,2022-03-14
79,2022-03-15
76,2022-03-16
83,2022-03-17
82,2022-03-18
91,2022-03-19
83,2022-03-20
72,2022-03-21
80,2022-03-22
82,2022-03-23
79,2022-03-24
76,2022-03-25
91,2022-03-26
91,2022-03-27
72,2022-03-28
76,2022-03-29
73,2022-03-30
75,2022-03-31
74,2022-04-01
68,2022-04-02
72,2022-04-03
73,2022-04-04
77,2022-04-05
71,2022-04-06
66,2022-04-07
72,2022-04-08
79,2022-04-09
94,2022-04-10
71,2022-04-11
69,2022-04-12
71,2022-04-13
80,2022-04-14
81,2022-04-15
83,2022-04-16
81,2022-04-17
81,2022-04-18
72,2022-04-19
74,2022-04-20
74,2022-04-21
75,2022-04-22
83,2022-04-23
79,2022-04-24
72,2022-04-25
73,2022-04-26
73,2022-04-27
76,2022-04-28
73,2022-04-29
74,2022-04-30
77,2022-05-01
80,2022-05-02
88,2022-05-03
90,2022-05-04
83,2022-05-05
74,2022-05-06
90,2022-05-07
88,2022-05-08
82,2022-05-09
82,2022-05-10
79,2022-05-11
66,2022-05-12
75,2022-05-13
80,2022-05-14
76,2022-05-15
67,2022-05-16
71,2022-05-17
74,2022-05-18
74,2022-05-19
69,2022-05-20
83,2022-05-21
81,2022-05-22
69,2022-05-23
77,2022-05-24
72,2022-05-25
68,2022-05-26
68,2022-05-27
77,2022-05-28
80,2022-05-29
64,2022-05-30
66,2022-05-31
68,2022-06-01
74,2022-06-02
77,2022-06-03
75,2022-06-04
74,2022-06-05
76,2022-06-06
68,2022-06-07
69,2022-06-08
68,2022-06-09
67,2022-06-10
80,2022-06-11
76,2022-06-12
72,2022-06-13
76,2022-06-14
72,2022-06-15
76,2022-06-16
74,2022-06-17
81,2022-06-18
81,2022-06-19
70,2022-06-20
75,2022-06-21
80,2022-06-22
77,2022-06-23
71,2022-06-24
79,2022-06-25
94,2022-06-26
71,2022-06-27
71,2022-06-28
74,2022-06-29
69,2022-06-30
