value,date
59,2011-09-01
48,2011-09-02
0,2011-09-03
68,2011-09-04
51,2011-09-05
61,2011-09-06
50,2011-09-07
61,2011-09-08
49,2011-09-09
0,2011-09-10
47,2011-09-11
60,2011-09-12
47,2011-09-13
61,2011-09-14
90,2011-09-15
57,2011-09-16
44,2011-09-17
50,2011-09-18
89,2011-09-19
68,2011-09-20
52,2011-09-21
69,2011-09-22
38,2011-09-23
45,2011-09-24
64,2011-09-25
77,2011-09-26
52,2011-09-27
34,2011-09-28
92,2011-09-29
57,2011-09-30
48,2011-10-01
46,2011-10-02
100,2011-10-03
53,2011-10-04
53,2011-10-05
80,2011-10-06
45,2011-10-07
81,2011-10-08
42,2011-10-09
70,2011-10-10
60,2011-10-11
59,2011-10-12
43,2011-10-13
69,2011-10-14
62,2011-10-15
64,2011-10-16
73,2011-10-17
82,2011-10-18
62,2011-10-19
76,2011-10-20
69,2011-10-21
41,2011-10-22
81,2011-10-23
81,2011-10-24
82,2011-10-25
59,2011-10-26
72,2011-10-27
65,2011-10-28
59,2011-10-29
62,2011-10-30
57,2011-10-31
73,2011-11-01
59,2011-11-02
64,2011-11-03
79,2011-11-04
73,2011-11-05
0,2011-11-06
0,2011-11-07
63,2011-11-08
60,2011-11-09
73,2011-11-10
65,2011-11-11
65,2011-11-12
46,2011-11-13
86,2011-11-14
64,2011-11-15
63,2011-11-16
72,2011-11-17
61,2011-11-18
49,2011-11-19
70,2011-11-20
73,2011-11-21
81,2011-11-22
90,2011-11-23
71,2011-11-24
65,2011-11-25
78,2011-11-26
0,2011-11-27
60,2011-11-28
71,2011-11-29
59,2011-11-30
80,2011-12-01
64,2011-12-02
68,2011-12-03
66,2011-12-04
62,2011-12-05
65,2011-12-06
77,2011-12-07
46,2011-12-08
62,2011-12-09
65,2011-12-10
59,2011-12-11
62,2011-12-12
59,2011-12-13
47,2011-12-14
42,2011-12-15
74,2011-12-16
71,2011-12-17
51,2011-12-18
76,2011-12-19
82,2011-12-20
66,2011-12-21
82,2011-12-22
72,2011-12-23
51,2011-12-24
44,2011-12-25
52,2011-12-26
63,2011-12-27
87,2011-12-28
58,2011-12-29
68,2011-12-30
39,2011-12-31
68,2012-01-01
57,2012-01-02
52,2012-01-03
64,2012-01-04
76,2012-01-05
68,2012-01-06
75,2012-01-07
56,2012-01-08
70,2012-01-09
0,2012-01-10
57,2012-01-11
51,2012-01-12
60,2012-01-13
65,2012-01-14
79,2012-01-15
65,2012-01-16
56,2012-01-17
40,2012-01-18
78,2012-01-19
38,2012-01-20
54,2012-01-21
0,2012-01-22
59,2012-01-23
39,2012-01-24
53,2012-01-25
71,2012-01-26
76,2012-01-27
44,2012-01-28
51,2012-01-29
100,2012-01-30
64,2012-01-31
74,2012-02-01
69,2012-02-02
66,2012-02-03
68,2012-02-04
0,2012-02-05
46,2012-02-06
67,2012-02-07
66,2012-02-08
75,2012-02-09
40,2012-02-10
55,2012-02-11
66,2012-02-12
61,2012-02-13
51,2012-02-14
70,2012-02-15
66,2012-02-16
97,2012-02-17
74,2012-02-18
36,2012-02-19
65,2012-02-20
57,2012-02-21
60,2012-02-22
74,2012-02-23
81,2012-02-24
67,2012-02-25
56,2012-02-26
73,2012-02-27
82,2012-02-28
67,2012-02-29
48,2012-03-01
58,2012-03-02
62,2012-03-03
58,2012-03-04
64,2012-03-05
86,2012-03-06
78,2012-03-07
51,2012-03-08
48,2012-03-09
53,2012-03-10
97,2012-03-11
31,2012-03-12
45,2012-03-13
56,2012-03-14
57,2012-03-15
54,2012-03-16
36,2012-03-17
36,2012-03-18
66,2012-03-19
51,2012-03-20
65,2012-03-21
41,2012-03-22
54,2012-03-23
0,2012-03-24
54,2012-03-25
62,2012-03-26
84,2012-03-27
73,2012-03-28
71,2012-03-29
85,2012-03-30
69,2012-03-31
65,2012-04-01
100,2012-04-02
89,2012-04-03
66,2012-04-04
65,2012-04-05
61,2012-04-06
72,2012-04-07
72,2012-04-08
56,2012-04-09
62,2012-04-10
66,2012-04-11
66,2012-04-12
71,2012-04-13
58,2012-04-14
50,2012-04-15
63,2012-04-16
73,2012-04-17
60,2012-04-18
49,2012-04-19
76,2012-04-20
59,2012-04-21
39,2012-04-22
53,2012-04-23
64,2012-04-24
59,2012-04-25
55,2012-04-26
90,2012-04-27
58,2012-04-28
49,2012-04-29
61,2012-04-30
