value,date
0,2011-01-01
0,2011-01-02
55,2011-01-03
44,2011-01-04
0,2011-01-05
0,2011-01-06
39,2011-01-07
0,2011-01-08
0,2011-01-09
63,2011-01-10
43,2011-01-11
46,2011-01-12
60,2011-01-13
48,2011-01-14
0,2011-01-15
0,2011-01-16
34,2011-01-17
52,2011-01-18
42,2011-01-19
47,2011-01-20
53,2011-01-21
0,2011-01-22
0,2011-01-23
57,2011-01-24
44,2011-01-25
42,2011-01-26
38,2011-01-27
49,2011-01-28
0,2011-01-29
36,2011-01-30
56,2011-01-31
54,2011-02-01
33,2011-02-02
40,2011-02-03
0,2011-02-04
47,2011-02-05
0,2011-02-06
47,2011-02-07
45,2011-02-08
52,2011-02-09
44,2011-02-10
36,2011-02-11
0,2011-02-12
0,2011-02-13
59,2011-02-14
51,2011-02-15
44,2011-02-16
63,2011-02-17
0,2011-02-18
44,2011-02-19
51,2011-02-20
55,2011-02-21
49,2011-02-22
61,2011-02-23
51,2011-02-24
45,2011-02-25
35,2011-02-26
38,2011-02-27
41,2011-02-28
0,2011-03-01
55,2011-03-02
41,2011-03-03
44,2011-03-04
50,2011-03-05
35,2011-03-06
58,2011-03-07
59,2011-03-08
51,2011-03-09
67,2011-03-10
0,2011-03-11
0,2011-03-12
0,2011-03-13
46,2011-03-14
51,2011-03-15
0,2011-03-16
53,2011-03-17
57,2011-03-18
39,2011-03-19
0,2011-03-20
52,2011-03-21
48,2011-03-22
50,2011-03-23
56,2011-03-24
49,2011-03-25
38,2011-03-26
52,2011-03-27
0,2011-03-28
46,2011-03-29
49,2011-03-30
42,2011-03-31
36,2011-04-01
40,2011-04-02
0,2011-04-03
48,2011-04-04
35,2011-04-05
64,2011-04-06
35,2011-04-07
37,2011-04-08
41,2011-04-09
51,2011-04-10
52,2011-04-11
45,2011-04-12
37,2011-04-13
50,2011-04-14
0,2011-04-15
0,2011-04-16
47,2011-04-17
0,2011-04-18
32,2011-04-19
51,2011-04-20
50,2011-04-21
50,2011-04-22
45,2011-04-23
47,2011-04-24
50,2011-04-25
48,2011-04-26
59,2011-04-27
47,2011-04-28
0,2011-04-29
32,2011-04-30
0,2011-05-01
76,2011-05-02
100,2011-05-03
87,2011-05-04
86,2011-05-05
67,2011-05-06
87,2011-05-07
60,2011-05-08
47,2011-05-09
61,2011-05-10
47,2011-05-11
47,2011-05-12
82,2011-05-13
65,2011-05-14
68,2011-05-15
59,2011-05-16
55,2011-05-17
70,2011-05-18
46,2011-05-19
64,2011-05-20
45,2011-05-21
0,2011-05-22
52,2011-05-23
65,2011-05-24
40,2011-05-25
84,2011-05-26
52,2011-05-27
50,2011-05-28
48,2011-05-29
66,2011-05-30
84,2011-05-31
69,2011-06-01
53,2011-06-02
0,2011-06-03
59,2011-06-04
43,2011-06-05
61,2011-06-06
55,2011-06-07
56,2011-06-08
94,2011-06-09
63,2011-06-10
56,2011-06-11
44,2011-06-12
89,2011-06-13
67,2011-06-14
47,2011-06-15
41,2011-06-16
48,2011-06-17
39,2011-06-18
0,2011-06-19
68,2011-06-20
61,2011-06-21
63,2011-06-22
45,2011-06-23
44,2011-06-24
49,2011-06-25
68,2011-06-26
68,2011-06-27
46,2011-06-28
77,2011-06-29
59,2011-06-30
47,2011-07-01
58,2011-07-02
0,2011-07-03
52,2011-07-04
42,2011-07-05
83,2011-07-06
62,2011-07-07
74,2011-07-08
47,2011-07-09
48,2011-07-10
58,2011-07-11
95,2011-07-12
63,2011-07-13
62,2011-07-14
45,2011-07-15
50,2011-07-16
50,2011-07-17
32,2011-07-18
45,2011-07-19
47,2011-07-20
46,2011-07-21
49,2011-07-22
68,2011-07-23
0,2011-07-24
0,2011-07-25
49,2011-07-26
39,2011-07-27
57,2011-07-28
66,2011-07-29
0,2011-07-30
54,2011-07-31
0,2011-08-01
46,2011-08-02
64,2011-08-03
31,2011-08-04
45,2011-08-05
34,2011-08-06
43,2011-08-07
47,2011-08-08
60,2011-08-09
46,2011-08-10
49,2011-08-11
69,2011-08-12
56,2011-08-13
55,2011-08-14
65,2011-08-15
74,2011-08-16
47,2011-08-17
31,2011-08-18
39,2011-08-19
62,2011-08-20
43,2011-08-21
51,2011-08-22
46,2011-08-23
50,2011-08-24
65,2011-08-25
40,2011-08-26
68,2011-08-27
65,2011-08-28
74,2011-08-29
55,2011-08-30
0,2011-08-31
