value,date
44,2014-07-01
48,2014-07-02
51,2014-07-03
46,2014-07-04
53,2014-07-05
62,2014-07-06
56,2014-07-07
50,2014-07-08
43,2014-07-09
45,2014-07-10
46,2014-07-11
56,2014-07-12
49,2014-07-13
59,2014-07-14
52,2014-07-15
51,2014-07-16
62,2014-07-17
54,2014-07-18
45,2014-07-19
60,2014-07-20
58,2014-07-21
54,2014-07-22
44,2014-07-23
51,2014-07-24
48,2014-07-25
63,2014-07-26
53,2014-07-27
57,2014-07-28
70,2014-07-29
72,2014-07-30
63,2014-07-31
56,2014-08-01
53,2014-08-02
49,2014-08-03
64,2014-08-04
53,2014-08-05
48,2014-08-06
57,2014-08-07
56,2014-08-08
49,2014-08-09
49,2014-08-10
53,2014-08-11
57,2014-08-12
50,2014-08-13
55,2014-08-14
62,2014-08-15
54,2014-08-16
49,2014-08-17
60,2014-08-18
65,2014-08-19
61,2014-08-20
46,2014-08-21
51,2014-08-22
53,2014-08-23
54,2014-08-24
47,2014-08-25
60,2014-08-26
53,2014-08-27
52,2014-08-28
51,2014-08-29
61,2014-08-30
57,2014-08-31
55,2014-09-01
51,2014-09-02
46,2014-09-03
64,2014-09-04
52,2014-09-05
49,2014-09-06
64,2014-09-07
51,2014-09-08
55,2014-09-09
50,2014-09-10
71,2014-09-11
53,2014-09-12
62,2014-09-13
50,2014-09-14
65,2014-09-15
52,2014-09-16
63,2014-09-17
54,2014-09-18
60,2014-09-19
73,2014-09-20
63,2014-09-21
66,2014-09-22
51,2014-09-23
64,2014-09-24
56,2014-09-25
68,2014-09-26
71,2014-09-27
60,2014-09-28
49,2014-09-29
71,2014-09-30
52,2014-10-01
65,2014-10-02
62,2014-10-03
71,2014-10-04
63,2014-10-05
77,2014-10-06
63,2014-10-07
53,2014-10-08
73,2014-10-09
73,2014-10-10
71,2014-10-11
75,2014-10-12
61,2014-10-13
60,2014-10-14
73,2014-10-15
60,2014-10-16
61,2014-10-17
63,2014-10-18
67,2014-10-19
58,2014-10-20
62,2014-10-21
66,2014-10-22
54,2014-10-23
68,2014-10-24
78,2014-10-25
69,2014-10-26
57,2014-10-27
76,2014-10-28
61,2014-10-29
68,2014-10-30
60,2014-10-31
69,2014-11-01
65,2014-11-02
58,2014-11-03
71,2014-11-04
70,2014-11-05
79,2014-11-06
74,2014-11-07
67,2014-11-08
86,2014-11-09
63,2014-11-10
82,2014-11-11
66,2014-11-12
60,2014-11-13
60,2014-11-14
82,2014-11-15
76,2014-11-16
78,2014-11-17
81,2014-11-18
74,2014-11-19
78,2014-11-20
71,2014-11-21
73,2014-11-22
75,2014-11-23
75,2014-11-24
74,2014-11-25
71,2014-11-26
75,2014-11-27
69,2014-11-28
84,2014-11-29
68,2014-11-30
64,2014-12-01
71,2014-12-02
69,2014-12-03
75,2014-12-04
76,2014-12-05
80,2014-12-06
72,2014-12-07
67,2014-12-08
73,2014-12-09
71,2014-12-10
68,2014-12-11
82,2014-12-12
66,2014-12-13
70,2014-12-14
53,2014-12-15
73,2014-12-16
74,2014-12-17
67,2014-12-18
72,2014-12-19
85,2014-12-20
73,2014-12-21
76,2014-12-22
75,2014-12-23
77,2014-12-24
61,2014-12-25
75,2014-12-26
75,2014-12-27
86,2014-12-28
70,2014-12-29
77,2014-12-30
71,2014-12-31
75,2015-01-01
84,2015-01-02
64,2015-01-03
71,2015-01-04
69,2015-01-05
83,2015-01-06
65,2015-01-07
74,2015-01-08
61,2015-01-09
71,2015-01-10
69,2015-01-11
77,2015-01-12
70,2015-01-13
63,2015-01-14
59,2015-01-15
70,2015-01-16
79,2015-01-17
76,2015-01-18
62,2015-01-19
83,2015-01-20
75,2015-01-21
70,2015-01-22
76,2015-01-23
83,2015-01-24
62,2015-01-25
70,2015-01-26
69,2015-01-27
73,2015-01-28
100,2015-01-29
80,2015-01-30
80,2015-01-31
88,2015-02-01
70,2015-02-02
70,2015-02-03
70,2015-02-04
71,2015-02-05
61,2015-02-06
70,2015-02-07
61,2015-02-08
76,2015-02-09
69,2015-02-10
68,2015-02-11
68,2015-02-12
80,2015-02-13
79,2015-02-14
82,2015-02-15
77,2015-02-16
81,2015-02-17
82,2015-02-18
85,2015-02-19
80,2015-02-20
69,2015-02-21
86,2015-02-22
78,2015-02-23
84,2015-02-24
90,2015-02-25
76,2015-02-26
73,2015-02-27
100,2015-02-28
