value,date
94,2022-01-01
88,2022-01-02
74,2022-01-03
80,2022-01-04
70,2022-01-05
68,2022-01-06
77,2022-01-07
82,2022-01-08
73,2022-01-09
71,2022-01-10
73,2022-01-11
77,2022-01-12
70,2022-01-13
78,2022-01-14
85,2022-01-15
83,2022-01-16
74,2022-01-17
66,2022-01-18
76,2022-01-19
79,2022-01-20
74,2022-01-21
81,2022-01-22
91,2022-01-23
80,2022-01-24
76,2022-01-25
70,2022-01-26
71,2022-01-27
76,2022-01-28
85,2022-01-29
80,2022-01-30
73,2022-01-31
67,2022-02-01
68,2022-02-02
62,2022-02-03
80,2022-02-04
85,2022-02-05
80,2022-02-06
74,2022-02-07
90,2022-02-08
76,2022-02-09
68,2022-02-10
79,2022-02-11
81,2022-02-12
86,2022-02-13
83,2022-02-14
78,2022-02-15
78,2022-02-16
73,2022-02-17
79,2022-02-18
89,2022-02-19
85,2022-02-20
74,2022-02-21
74,2022-02-22
76,2022-02-23
71,2022-02-24
78,2022-02-25
89,2022-02-26
77,2022-02-27
82,2022-02-28
78,2022-03-01
85,2022-03-02
74,2022-03-03
86,2022-03-04
85,2022-03-05
100,2022-03-06
76,2022-03-07
75,2022-03-08
72,2022-03-09
96,2022-03-10
84,2022-03-11
98,2022-03-12
95,2022-03-13
88,2022-03-14
79,2022-03-15
77,2022-03-16
83,2022-03-17
81,2022-03-18
91,2022-03-19
78,2022-03-20
74,2022-03-21
80,2022-03-22
81,2022-03-23
79,2022-03-24
77,2022-03-25
90,2022-03-26
89,2022-03-27
72,2022-03-28
75,2022-03-29
72,2022-03-30
76,2022-03-31
74,2022-04-01
70,2022-04-02
72,2022-04-03
71,2022-04-04
77,2022-04-05
69,2022-04-06
66,2022-04-07
72,2022-04-08
81,2022-04-09
95,2022-04-10
70,2022-04-11
71,2022-04-12
71,2022-04-13
80,2022-04-14
81,2022-04-15
84,2022-04-16
81,2022-04-17
80,2022-04-18
71,2022-04-19
74,2022-04-20
75,2022-04-21
74,2022-04-22
84,2022-04-23
80,2022-04-24
72,2022-04-25
74,2022-04-26
74,2022-04-27
75,2022-04-28
72,2022-04-29
73,2022-04-30
76,2022-05-01
80,2022-05-02
87,2022-05-03
92,2022-05-04
83,2022-05-05
74,2022-05-06
90,2022-05-07
86,2022-05-08
82,2022-05-09
82,2022-05-10
77,2022-05-11
66,2022-05-12
76,2022-05-13
79,2022-05-14
77,2022-05-15
68,2022-05-16
71,2022-05-17
75,2022-05-18
74,2022-05-19
69,2022-05-20
89,2022-05-21
80,2022-05-22
69,2022-05-23
77,2022-05-24
70,2022-05-25
69,2022-05-26
69,2022-05-27
78,2022-05-28
80,2022-05-29
64,2022-05-30
67,2022-05-31
69,2022-06-01
73,2022-06-02
76,2022-06-03
75,2022-06-04
75,2022-06-05
76,2022-06-06
68,2022-06-07
71,2022-06-08
69,2022-06-09
66,2022-06-10
80,2022-06-11
77,2022-06-12
73,2022-06-13
75,2022-06-14
75,2022-06-15
74,2022-06-16
73,2022-06-17
82,2022-06-18
78,2022-06-19
71,2022-06-20
75,2022-06-21
79,2022-06-22
78,2022-06-23
70,2022-06-24
78,2022-06-25
93,2022-06-26
70,2022-06-27
73,2022-06-28
74,2022-06-29
71,2022-06-30
75,2022-07-01
83,2022-07-02
83,2022-07-03
68,2022-07-04
76,2022-07-05
77,2022-07-06
77,2022-07-07
72,2022-07-08
79,2022-07-09
91,2022-07-10
88,2022-07-11
84,2022-07-12
82,2022-07-13
75,2022-07-14
86,2022-07-15
89,2022-07-16
85,2022-07-17
66,2022-07-18
73,2022-07-19
75,2022-07-20
68,2022-07-21
69,2022-07-22
79,2022-07-23
79,2022-07-24
76,2022-07-25
72,2022-07-26
78,2022-07-27
70,2022-07-28
71,2022-07-29
81,2022-07-30
81,2022-07-31
76,2022-08-01
70,2022-08-02
73,2022-08-03
70,2022-08-04
72,2022-08-05
84,2022-08-06
84,2022-08-07
73,2022-08-08
68,2022-08-09
71,2022-08-10
70,2022-08-11
64,2022-08-12
88,2022-08-13
83,2022-08-14
78,2022-08-15
78,2022-08-16
72,2022-08-17
79,2022-08-18
71,2022-08-19
80,2022-08-20
84,2022-08-21
69,2022-08-22
76,2022-08-23
66,2022-08-24
70,2022-08-25
75,2022-08-26
79,2022-08-27
85,2022-08-28
81,2022-08-29
72,2022-08-30
74,2022-08-31
