value,date
62,2019-06-01
63,2019-06-02
60,2019-06-03
80,2019-06-04
88,2019-06-05
78,2019-06-06
67,2019-06-07
70,2019-06-08
67,2019-06-09
65,2019-06-10
55,2019-06-11
62,2019-06-12
55,2019-06-13
51,2019-06-14
62,2019-06-15
63,2019-06-16
52,2019-06-17
54,2019-06-18
55,2019-06-19
57,2019-06-20
53,2019-06-21
70,2019-06-22
60,2019-06-23
53,2019-06-24
55,2019-06-25
55,2019-06-26
54,2019-06-27
63,2019-06-28
69,2019-06-29
67,2019-06-30
52,2019-07-01
52,2019-07-02
100,2019-07-03
57,2019-07-04
58,2019-07-05
65,2019-07-06
59,2019-07-07
49,2019-07-08
58,2019-07-09
58,2019-07-10
58,2019-07-11
54,2019-07-12
61,2019-07-13
69,2019-07-14
61,2019-07-15
61,2019-07-16
53,2019-07-17
54,2019-07-18
60,2019-07-19
55,2019-07-20
61,2019-07-21
53,2019-07-22
47,2019-07-23
51,2019-07-24
55,2019-07-25
50,2019-07-26
58,2019-07-27
52,2019-07-28
53,2019-07-29
55,2019-07-30
58,2019-07-31
56,2019-08-01
66,2019-08-02
65,2019-08-03
70,2019-08-04
51,2019-08-05
54,2019-08-06
53,2019-08-07
55,2019-08-08
55,2019-08-09
50,2019-08-10
54,2019-08-11
57,2019-08-12
64,2019-08-13
57,2019-08-14
56,2019-08-15
55,2019-08-16
63,2019-08-17
57,2019-08-18
61,2019-08-19
53,2019-08-20
54,2019-08-21
53,2019-08-22
55,2019-08-23
60,2019-08-24
59,2019-08-25
56,2019-08-26
53,2019-08-27
54,2019-08-28
54,2019-08-29
59,2019-08-30
54,2019-08-31
67,2019-09-01
50,2019-09-02
52,2019-09-03
52,2019-09-04
48,2019-09-05
51,2019-09-06
59,2019-09-07
57,2019-09-08
59,2019-09-09
54,2019-09-10
61,2019-09-11
58,2019-09-12
56,2019-09-13
61,2019-09-14
59,2019-09-15
73,2019-09-16
55,2019-09-17
57,2019-09-18
67,2019-09-19
60,2019-09-20
63,2019-09-21
58,2019-09-22
52,2019-09-23
50,2019-09-24
50,2019-09-25
44,2019-09-26
54,2019-09-27
75,2019-09-28
62,2019-09-29
50,2019-09-30
59,2019-10-01
56,2019-10-02
56,2019-10-03
54,2019-10-04
55,2019-10-05
56,2019-10-06
50,2019-10-07
51,2019-10-08
52,2019-10-09
64,2019-10-10
72,2019-10-11
67,2019-10-12
62,2019-10-13
47,2019-10-14
54,2019-10-15
48,2019-10-16
50,2019-10-17
52,2019-10-18
55,2019-10-19
56,2019-10-20
52,2019-10-21
53,2019-10-22
57,2019-10-23
50,2019-10-24
57,2019-10-25
59,2019-10-26
68,2019-10-27
53,2019-10-28
58,2019-10-29
48,2019-10-30
54,2019-10-31
52,2019-11-01
62,2019-11-02
60,2019-11-03
55,2019-11-04
54,2019-11-05
55,2019-11-06
50,2019-11-07
48,2019-11-08
59,2019-11-09
50,2019-11-10
48,2019-11-11
53,2019-11-12
54,2019-11-13
48,2019-11-14
52,2019-11-15
62,2019-11-16
75,2019-11-17
53,2019-11-18
76,2019-11-19
57,2019-11-20
49,2019-11-21
61,2019-11-22
64,2019-11-23
55,2019-11-24
50,2019-11-25
48,2019-11-26
52,2019-11-27
50,2019-11-28
56,2019-11-29
64,2019-11-30
56,2019-12-01
53,2019-12-02
44,2019-12-03
43,2019-12-04
52,2019-12-05
51,2019-12-06
57,2019-12-07
58,2019-12-08
46,2019-12-09
47,2019-12-10
57,2019-12-11
55,2019-12-12
59,2019-12-13
61,2019-12-14
56,2019-12-15
52,2019-12-16
52,2019-12-17
55,2019-12-18
63,2019-12-19
64,2019-12-20
61,2019-12-21
59,2019-12-22
50,2019-12-23
52,2019-12-24
62,2019-12-25
52,2019-12-26
50,2019-12-27
62,2019-12-28
52,2019-12-29
53,2019-12-30
46,2019-12-31
54,2020-01-01
55,2020-01-02
52,2020-01-03
59,2020-01-04
58,2020-01-05
49,2020-01-06
48,2020-01-07
48,2020-01-08
49,2020-01-09
58,2020-01-10
56,2020-01-11
51,2020-01-12
48,2020-01-13
51,2020-01-14
57,2020-01-15
51,2020-01-16
48,2020-01-17
55,2020-01-18
64,2020-01-19
57,2020-01-20
53,2020-01-21
52,2020-01-22
51,2020-01-23
45,2020-01-24
53,2020-01-25
52,2020-01-26
49,2020-01-27
48,2020-01-28
65,2020-01-29
60,2020-01-30
49,2020-01-31
