value,date
75,2010-12-26
49,2011-01-02
59,2011-01-09
53,2011-01-16
56,2011-01-23
63,2011-01-30
58,2011-02-06
61,2011-02-13
59,2011-02-20
61,2011-02-27
62,2011-03-06
58,2011-03-13
59,2011-03-20
64,2011-03-27
54,2011-04-03
64,2011-04-10
56,2011-04-17
61,2011-04-24
100,2011-05-01
75,2011-05-08
76,2011-05-15
75,2011-05-22
73,2011-05-29
79,2011-06-05
71,2011-06-12
78,2011-06-19
80,2011-06-26
82,2011-07-03
81,2011-07-10
65,2011-07-17
62,2011-07-24
74,2011-07-31
68,2011-08-07
70,2011-08-14
69,2011-08-21
77,2011-08-28
68,2011-09-04
72,2011-09-11
73,2011-09-18
81,2011-09-25
84,2011-10-02
79,2011-10-09
87,2011-10-16
88,2011-10-23
86,2011-10-30
63,2011-11-06
70,2011-11-13
89,2011-11-20
71,2011-11-27
79,2011-12-04
79,2011-12-11
90,2011-12-18
74,2011-12-25
76,2012-01-01
72,2012-01-08
74,2012-01-15
75,2012-01-22
86,2012-01-29
72,2012-02-05
87,2012-02-12
82,2012-02-19
85,2012-02-26
77,2012-03-04
69,2012-03-11
65,2012-03-18
87,2012-03-25
87,2012-04-01
80,2012-04-08
80,2012-04-15
75,2012-04-22
65,2012-04-29
79,2012-05-06
67,2012-05-13
76,2012-05-20
83,2012-05-27
66,2012-06-03
71,2012-06-10
79,2012-06-17
69,2012-06-24
75,2012-07-01
80,2012-07-08
74,2012-07-15
71,2012-07-22
78,2012-07-29
