value,date
53,2010-12-26
35,2011-01-02
42,2011-01-09
38,2011-01-16
40,2011-01-23
45,2011-01-30
42,2011-02-06
44,2011-02-13
42,2011-02-20
44,2011-02-27
44,2011-03-06
41,2011-03-13
42,2011-03-20
45,2011-03-27
39,2011-04-03
46,2011-04-10
40,2011-04-17
43,2011-04-24
71,2011-05-01
54,2011-05-08
55,2011-05-15
54,2011-05-22
52,2011-05-29
57,2011-06-05
51,2011-06-12
56,2011-06-19
57,2011-06-26
58,2011-07-03
58,2011-07-10
46,2011-07-17
45,2011-07-24
53,2011-07-31
48,2011-08-07
50,2011-08-14
49,2011-08-21
55,2011-08-28
48,2011-09-04
51,2011-09-11
52,2011-09-18
58,2011-09-25
60,2011-10-02
56,2011-10-09
62,2011-10-16
63,2011-10-23
61,2011-10-30
45,2011-11-06
50,2011-11-13
63,2011-11-20
51,2011-11-27
56,2011-12-04
57,2011-12-11
64,2011-12-18
53,2011-12-25
54,2012-01-01
51,2012-01-08
53,2012-01-15
53,2012-01-22
61,2012-01-29
52,2012-02-05
62,2012-02-12
58,2012-02-19
60,2012-02-26
55,2012-03-04
50,2012-03-11
47,2012-03-18
62,2012-03-25
62,2012-04-01
57,2012-04-08
57,2012-04-15
53,2012-04-22
47,2012-04-29
57,2012-05-06
48,2012-05-13
54,2012-05-20
59,2012-05-27
47,2012-06-03
51,2012-06-10
56,2012-06-17
49,2012-06-24
54,2012-07-01
57,2012-07-08
53,2012-07-15
51,2012-07-22
56,2012-07-29
53,2012-08-05
52,2012-08-12
57,2012-08-19
60,2012-08-26
56,2012-09-02
54,2012-09-09
65,2012-09-16
65,2012-09-23
64,2012-09-30
62,2012-10-07
60,2012-10-14
59,2012-10-21
57,2012-10-28
64,2012-11-04
67,2012-11-11
59,2012-11-18
63,2012-11-25
63,2012-12-02
61,2012-12-09
71,2012-12-16
75,2012-12-23
69,2012-12-30
72,2013-01-06
63,2013-01-13
67,2013-01-20
70,2013-01-27
76,2013-02-03
75,2013-02-10
80,2013-02-17
70,2013-02-24
82,2013-03-03
83,2013-03-10
100,2013-03-17
92,2013-03-24
77,2013-03-31
81,2013-04-07
82,2013-04-14
81,2013-04-21
81,2013-04-28
